origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,duration_sec,distance_m
Space Needle,47.620475865973454,-122.34922662355608,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,walking,2038,2365
Space Needle,47.620475865973454,-122.34922662355608,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,bicycling,812,2751
Space Needle,47.620475865973454,-122.34922662355608,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,transit,1264,3131
Space Needle,47.620475865973454,-122.34922662355608,Seward Park,47.549601386258544,-122.25736531434887,driving,1548,14779
Space Needle,47.620475865973454,-122.34922662355608,Seward Park,47.549601386258544,-122.25736531434887,walking,10254,12187
Space Needle,47.620475865973454,-122.34922662355608,Seward Park,47.549601386258544,-122.25736531434887,bicycling,3137,13520
Space Needle,47.620475865973454,-122.34922662355608,Seward Park,47.549601386258544,-122.25736531434887,transit,3070,15602
Space Needle,47.620475865973454,-122.34922662355608,Lake Union Park,47.62709090421509,-122.33713195940298,driving,520,1822
Space Needle,47.620475865973454,-122.34922662355608,Lake Union Park,47.62709090421509,-122.33713195940298,walking,1245,1545
Space Needle,47.620475865973454,-122.34922662355608,Lake Union Park,47.62709090421509,-122.33713195940298,bicycling,382,1770
Space Needle,47.620475865973454,-122.34922662355608,Lake Union Park,47.62709090421509,-122.33713195940298,transit,1136,1656
Space Needle,47.620475865973454,-122.34922662355608,Wing Luke Museum,47.59821381284711,-122.32292099585958,driving,840,3652
Space Needle,47.620475865973454,-122.34922662355608,Wing Luke Museum,47.59821381284711,-122.32292099585958,walking,3019,3522
Space Needle,47.620475865973454,-122.34922662355608,Wing Luke Museum,47.59821381284711,-122.32292099585958,bicycling,1142,3691
Space Needle,47.620475865973454,-122.34922662355608,Wing Luke Museum,47.59821381284711,-122.32292099585958,transit,1706,4056
Space Needle,47.620475865973454,-122.34922662355608,Pier 55,47.60473848834246,-122.33971581996045,driving,527,2342
Space Needle,47.620475865973454,-122.34922662355608,Pier 55,47.60473848834246,-122.33971581996045,walking,1878,2274
Space Needle,47.620475865973454,-122.34922662355608,Pier 55,47.60473848834246,-122.33971581996045,bicycling,645,2481
Space Needle,47.620475865973454,-122.34922662355608,Pier 55,47.60473848834246,-122.33971581996045,transit,1372,3021
Space Needle,47.620475865973454,-122.34922662355608,Kubota Garden,47.513456104891816,-122.26587346070158,driving,1320,18671
Space Needle,47.620475865973454,-122.34922662355608,Kubota Garden,47.513456104891816,-122.26587346070158,walking,12518,14779
Space Needle,47.620475865973454,-122.34922662355608,Kubota Garden,47.513456104891816,-122.26587346070158,bicycling,3670,15315
Space Needle,47.620475865973454,-122.34922662355608,Kubota Garden,47.513456104891816,-122.26587346070158,transit,3634,16586
Space Needle,47.620475865973454,-122.34922662355608,Green Lake Park,47.68018985332069,-122.32842851303496,driving,913,9228
Space Needle,47.620475865973454,-122.34922662355608,Green Lake Park,47.68018985332069,-122.32842851303496,walking,6706,7906
Space Needle,47.620475865973454,-122.34922662355608,Green Lake Park,47.68018985332069,-122.32842851303496,bicycling,1984,8585
Space Needle,47.620475865973454,-122.34922662355608,Green Lake Park,47.68018985332069,-122.32842851303496,transit,2492,9063
Space Needle,47.620475865973454,-122.34922662355608,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,driving,1038,11642
Space Needle,47.620475865973454,-122.34922662355608,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,walking,8814,10394
Space Needle,47.620475865973454,-122.34922662355608,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,bicycling,2608,10482
Space Needle,47.620475865973454,-122.34922662355608,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,transit,2578,11020
Space Needle,47.620475865973454,-122.34922662355608,Henry Art Gallery,47.656270488379,-122.31172287699964,driving,940,7590
Space Needle,47.620475865973454,-122.34922662355608,Henry Art Gallery,47.656270488379,-122.31172287699964,walking,5156,6122
Space Needle,47.620475865973454,-122.34922662355608,Henry Art Gallery,47.656270488379,-122.31172287699964,bicycling,1761,7827
Space Needle,47.620475865973454,-122.34922662355608,Henry Art Gallery,47.656270488379,-122.31172287699964,transit,2480,8504
Space Needle,47.620475865973454,-122.34922662355608,Waterfall Garden,47.60022525656089,-122.3320582726244,driving,684,2954
Space Needle,47.620475865973454,-122.34922662355608,Waterfall Garden,47.60022525656089,-122.3320582726244,walking,2433,2935
Space Needle,47.620475865973454,-122.34922662355608,Waterfall Garden,47.60022525656089,-122.3320582726244,bicycling,851,2992
Space Needle,47.620475865973454,-122.34922662355608,Waterfall Garden,47.60022525656089,-122.3320582726244,transit,1342,3536
Space Needle,47.620475865973454,-122.34922662355608,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,driving,1016,5411
Space Needle,47.620475865973454,-122.34922662355608,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,walking,3576,3840
Space Needle,47.620475865973454,-122.34922662355608,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,bicycling,1750,5481
Space Needle,47.620475865973454,-122.34922662355608,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,transit,2446,5068
Space Needle,47.620475865973454,-122.34922662355608,Tilikum Place,47.6183349210154,-122.34747709142152,driving,155,321
Space Needle,47.620475865973454,-122.34922662355608,Tilikum Place,47.6183349210154,-122.34747709142152,walking,306,345
Space Needle,47.620475865973454,-122.34922662355608,Tilikum Place,47.6183349210154,-122.34747709142152,bicycling,159,383
Space Needle,47.620475865973454,-122.34922662355608,Tilikum Place,47.6183349210154,-122.34747709142152,transit,306,345
Space Needle,47.620475865973454,-122.34922662355608,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,driving,782,3129
Space Needle,47.620475865973454,-122.34922662355608,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,walking,2693,3188
Space Needle,47.620475865973454,-122.34922662355608,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,bicycling,1026,3352
Space Needle,47.620475865973454,-122.34922662355608,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,transit,1544,3586
Space Needle,47.620475865973454,-122.34922662355608,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,driving,575,2088
Space Needle,47.620475865973454,-122.34922662355608,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,walking,1880,2110
Space Needle,47.620475865973454,-122.34922662355608,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,bicycling,792,2586
Space Needle,47.620475865973454,-122.34922662355608,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,transit,1244,2679
Space Needle,47.620475865973454,-122.34922662355608,Frye Art Museum,47.60719047693422,-122.32415454092984,driving,761,2792
Space Needle,47.620475865973454,-122.34922662355608,Frye Art Museum,47.60719047693422,-122.32415454092984,walking,2595,2742
Space Needle,47.620475865973454,-122.34922662355608,Frye Art Museum,47.60719047693422,-122.32415454092984,bicycling,1136,3380
Space Needle,47.620475865973454,-122.34922662355608,Frye Art Museum,47.60719047693422,-122.32415454092984,transit,1862,3791
Space Needle,47.620475865973454,-122.34922662355608,Westlake Park,47.61094900589339,-122.33702063223052,driving,540,2010
Space Needle,47.620475865973454,-122.34922662355608,Westlake Park,47.61094900589339,-122.33702063223052,walking,1286,1505
Space Needle,47.620475865973454,-122.34922662355608,Westlake Park,47.61094900589339,-122.33702063223052,bicycling,490,1757
Space Needle,47.620475865973454,-122.34922662355608,Westlake Park,47.61094900589339,-122.33702063223052,transit,460,1807
Space Needle,47.620475865973454,-122.34922662355608,Freeway Park,47.60930101629172,-122.33090455552056,driving,613,2496
Space Needle,47.620475865973454,-122.34922662355608,Freeway Park,47.60930101629172,-122.33090455552056,walking,1938,2108
Space Needle,47.620475865973454,-122.34922662355608,Freeway Park,47.60930101629172,-122.33090455552056,bicycling,786,2427
Space Needle,47.620475865973454,-122.34922662355608,Freeway Park,47.60930101629172,-122.33090455552056,transit,1391,3074
Space Needle,47.620475865973454,-122.34922662355608,Occidental Square,47.60049434209228,-122.33322845827756,driving,691,2955
Space Needle,47.620475865973454,-122.34922662355608,Occidental Square,47.60049434209228,-122.33322845827756,walking,2440,2929
Space Needle,47.620475865973454,-122.34922662355608,Occidental Square,47.60049434209228,-122.33322845827756,bicycling,863,3060
Space Needle,47.620475865973454,-122.34922662355608,Occidental Square,47.60049434209228,-122.33322845827756,transit,1442,3341
Space Needle,47.620475865973454,-122.34922662355608,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,driving,317,1358
Space Needle,47.620475865973454,-122.34922662355608,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,walking,1211,1481
Space Needle,47.620475865973454,-122.34922662355608,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,bicycling,454,1597
Space Needle,47.620475865973454,-122.34922662355608,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,transit,1211,1481
Space Needle,47.620475865973454,-122.34922662355608,International Fountain,47.62250232314546,-122.35208589820942,driving,311,1249
Space Needle,47.620475865973454,-122.34922662355608,International Fountain,47.62250232314546,-122.35208589820942,walking,371,477
Space Needle,47.620475865973454,-122.34922662355608,International Fountain,47.62250232314546,-122.35208589820942,bicycling,114,492
Space Needle,47.620475865973454,-122.34922662355608,International Fountain,47.62250232314546,-122.35208589820942,transit,371,477
Space Needle,47.620475865973454,-122.34922662355608,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,driving,925,12156
Space Needle,47.620475865973454,-122.34922662355608,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,walking,4459,7823
Space Needle,47.620475865973454,-122.34922662355608,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,bicycling,2756,11752
Space Needle,47.620475865973454,-122.34922662355608,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,transit,4192,15143
Space Needle,47.620475865973454,-122.34922662355608,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,driving,490,1859
Space Needle,47.620475865973454,-122.34922662355608,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,walking,1612,1902
Space Needle,47.620475865973454,-122.34922662355608,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,bicycling,570,1916
Space Needle,47.620475865973454,-122.34922662355608,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,transit,1175,2233
Space Needle,47.620475865973454,-122.34922662355608,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,driving,721,5880
Space Needle,47.620475865973454,-122.34922662355608,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,walking,3897,4712
Space Needle,47.620475865973454,-122.34922662355608,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,bicycling,1159,4938
Space Needle,47.620475865973454,-122.34922662355608,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,transit,2720,5203
Space Needle,47.620475865973454,-122.34922662355608,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,driving,462,1718
Space Needle,47.620475865973454,-122.34922662355608,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,walking,1551,1742
Space Needle,47.620475865973454,-122.34922662355608,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,bicycling,652,2214
Space Needle,47.620475865973454,-122.34922662355608,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,transit,680,2025
Space Needle,47.620475865973454,-122.34922662355608,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,driving,767,2672
Space Needle,47.620475865973454,-122.34922662355608,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,walking,2387,2513
Space Needle,47.620475865973454,-122.34922662355608,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,bicycling,1127,3136
Space Needle,47.620475865973454,-122.34922662355608,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,transit,1500,3449
Space Needle,47.620475865973454,-122.34922662355608,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,driving,812,3524
Space Needle,47.620475865973454,-122.34922662355608,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,walking,2886,3394
Space Needle,47.620475865973454,-122.34922662355608,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,bicycling,1085,3562
Space Needle,47.620475865973454,-122.34922662355608,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,transit,1636,3863
Space Needle,47.620475865973454,-122.34922662355608,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,driving,934,4277
Space Needle,47.620475865973454,-122.34922662355608,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,walking,3475,3707
Space Needle,47.620475865973454,-122.34922662355608,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,bicycling,1708,5202
Space Needle,47.620475865973454,-122.34922662355608,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,transit,2142,5805
Space Needle,47.620475865973454,-122.34922662355608,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,driving,665,5855
Space Needle,47.620475865973454,-122.34922662355608,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,walking,5061,5779
Space Needle,47.620475865973454,-122.34922662355608,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,bicycling,1747,5984
Space Needle,47.620475865973454,-122.34922662355608,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,transit,1523,6384
Space Needle,47.620475865973454,-122.34922662355608,Centennial Park,47.62260778444544,-122.36641595527288,driving,334,1611
Space Needle,47.620475865973454,-122.34922662355608,Centennial Park,47.62260778444544,-122.36641595527288,walking,1670,2030
Space Needle,47.620475865973454,-122.34922662355608,Centennial Park,47.62260778444544,-122.36641595527288,bicycling,454,2097
Space Needle,47.620475865973454,-122.34922662355608,Centennial Park,47.62260778444544,-122.36641595527288,transit,1670,2030
Space Needle,47.620475865973454,-122.34922662355608,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,driving,714,3032
Space Needle,47.620475865973454,-122.34922662355608,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,walking,2515,3036
Space Needle,47.620475865973454,-122.34922662355608,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,bicycling,906,3191
Space Needle,47.620475865973454,-122.34922662355608,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,transit,1494,3399
Space Needle,47.620475865973454,-122.34922662355608,Pacific Science Center,47.620036161933285,-122.35156843607751,driving,182,598
Space Needle,47.620475865973454,-122.34922662355608,Pacific Science Center,47.620036161933285,-122.35156843607751,walking,177,205
Space Needle,47.620475865973454,-122.34922662355608,Pacific Science Center,47.620036161933285,-122.35156843607751,bicycling,51,205
Space Needle,47.620475865973454,-122.34922662355608,Pacific Science Center,47.620036161933285,-122.35156843607751,transit,177,205
Space Needle,47.620475865973454,-122.34922662355608,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,driving,515,1799
Space Needle,47.620475865973454,-122.34922662355608,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,walking,1293,1607
Space Needle,47.620475865973454,-122.34922662355608,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,bicycling,391,1832
Space Needle,47.620475865973454,-122.34922662355608,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,transit,1184,1717
Space Needle,47.620475865973454,-122.34922662355608,Beneath the Streets,47.60284106968942,-122.334098198818,driving,641,2681
Space Needle,47.620475865973454,-122.34922662355608,Beneath the Streets,47.60284106968942,-122.334098198818,walking,2181,2650
Space Needle,47.620475865973454,-122.34922662355608,Beneath the Streets,47.60284106968942,-122.334098198818,bicycling,733,2621
Space Needle,47.620475865973454,-122.34922662355608,Beneath the Streets,47.60284106968942,-122.334098198818,transit,1247,3159
Space Needle,47.620475865973454,-122.34922662355608,National Nordic Museum,47.66841217081013,-122.39252014983086,driving,919,7910
Space Needle,47.620475865973454,-122.34922662355608,National Nordic Museum,47.66841217081013,-122.39252014983086,walking,6496,7738
Space Needle,47.620475865973454,-122.34922662355608,National Nordic Museum,47.66841217081013,-122.39252014983086,bicycling,1737,8278
Space Needle,47.620475865973454,-122.34922662355608,National Nordic Museum,47.66841217081013,-122.39252014983086,transit,2557,9053
Space Needle,47.620475865973454,-122.34922662355608,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,driving,514,1999
Space Needle,47.620475865973454,-122.34922662355608,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,walking,1673,1983
Space Needle,47.620475865973454,-122.34922662355608,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,bicycling,527,1997
Space Needle,47.620475865973454,-122.34922662355608,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,transit,902,2333
Space Needle,47.620475865973454,-122.34922662355608,Magnolia Park,47.634493480202096,-122.39806147729809,driving,641,5240
Space Needle,47.620475865973454,-122.34922662355608,Magnolia Park,47.634493480202096,-122.39806147729809,walking,3871,4581
Space Needle,47.620475865973454,-122.34922662355608,Magnolia Park,47.634493480202096,-122.39806147729809,bicycling,1073,4801
Space Needle,47.620475865973454,-122.34922662355608,Magnolia Park,47.634493480202096,-122.39806147729809,transit,1468,5285
Space Needle,47.620475865973454,-122.34922662355608,Washington Park Arboretum,47.63640770272295,-122.2958249287132,driving,845,6653
Space Needle,47.620475865973454,-122.34922662355608,Washington Park Arboretum,47.63640770272295,-122.2958249287132,walking,5464,6157
Space Needle,47.620475865973454,-122.34922662355608,Washington Park Arboretum,47.63640770272295,-122.2958249287132,bicycling,2171,9300
Space Needle,47.620475865973454,-122.34922662355608,Washington Park Arboretum,47.63640770272295,-122.2958249287132,transit,2921,7387
Space Needle,47.620475865973454,-122.34922662355608,Alki Beach Park,47.58018301977956,-122.40849487681072,driving,1045,13117
Space Needle,47.620475865973454,-122.34922662355608,Alki Beach Park,47.58018301977956,-122.40849487681072,walking,5663,9612
Space Needle,47.620475865973454,-122.34922662355608,Alki Beach Park,47.58018301977956,-122.40849487681072,bicycling,2979,14279
Space Needle,47.620475865973454,-122.34922662355608,Alki Beach Park,47.58018301977956,-122.40849487681072,transit,3672,16440
Space Needle,47.620475865973454,-122.34922662355608,Gas Works Park,47.64562277252068,-122.33436095731012,driving,671,5638
Space Needle,47.620475865973454,-122.34922662355608,Gas Works Park,47.64562277252068,-122.33436095731012,walking,4241,5138
Space Needle,47.620475865973454,-122.34922662355608,Gas Works Park,47.64562277252068,-122.33436095731012,bicycling,1132,5445
Space Needle,47.620475865973454,-122.34922662355608,Gas Works Park,47.64562277252068,-122.33436095731012,transit,1929,5563
Space Needle,47.620475865973454,-122.34922662355608,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,driving,923,6736
Space Needle,47.620475865973454,-122.34922662355608,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,walking,5769,6756
Space Needle,47.620475865973454,-122.34922662355608,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,bicycling,2097,9076
Space Needle,47.620475865973454,-122.34922662355608,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,transit,2976,7443
Space Needle,47.620475865973454,-122.34922662355608,Luther Burbank Park,47.591172896963286,-122.2256759261922,driving,1273,12302
Space Needle,47.620475865973454,-122.34922662355608,Luther Burbank Park,47.591172896963286,-122.2256759261922,walking,10019,11776
Space Needle,47.620475865973454,-122.34922662355608,Luther Burbank Park,47.591172896963286,-122.2256759261922,bicycling,3277,12863
Space Needle,47.620475865973454,-122.34922662355608,Luther Burbank Park,47.591172896963286,-122.2256759261922,transit,2943,13543
Space Needle,47.620475865973454,-122.34922662355608,Mercerdale Park,47.58102302782471,-122.23493686187616,driving,1093,11972
Space Needle,47.620475865973454,-122.34922662355608,Mercerdale Park,47.58102302782471,-122.23493686187616,walking,9837,11578
Space Needle,47.620475865973454,-122.34922662355608,Mercerdale Park,47.58102302782471,-122.23493686187616,bicycling,3182,12455
Space Needle,47.620475865973454,-122.34922662355608,Mercerdale Park,47.58102302782471,-122.23493686187616,transit,3131,13761
Space Needle,47.620475865973454,-122.34922662355608,Aubrey Davis Park,47.592027989640826,-122.2445184023096,driving,1029,10099
Space Needle,47.620475865973454,-122.34922662355608,Aubrey Davis Park,47.592027989640826,-122.2445184023096,walking,8514,9933
Space Needle,47.620475865973454,-122.34922662355608,Aubrey Davis Park,47.592027989640826,-122.2445184023096,bicycling,2778,10621
Space Needle,47.620475865973454,-122.34922662355608,Aubrey Davis Park,47.592027989640826,-122.2445184023096,transit,3324,13876
Space Needle,47.620475865973454,-122.34922662355608,Island Crest Park,47.55038815689837,-122.2236282752108,driving,1305,15464
