origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,duration_sec,distance_m
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Art Museum,47.60751482550527,-122.3379600261628,walking,1707,1930
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Art Museum,47.60751482550527,-122.3379600261628,bicycling,644,2129
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Art Museum,47.60751482550527,-122.3379600261628,transit,1111,2564
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfront Park,47.60703330685766,-122.3418278669016,driving,673,4363
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfront Park,47.60703330685766,-122.3418278669016,walking,1922,2155
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfront Park,47.60703330685766,-122.3418278669016,bicycling,864,2547
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfront Park,47.60703330685766,-122.3418278669016,transit,1255,2378
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kerry Park,47.62947041105963,-122.35993432806126,driving,557,2496
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kerry Park,47.62947041105963,-122.35993432806126,walking,2369,2499
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kerry Park,47.62947041105963,-122.35993432806126,bicycling,1525,4543
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kerry Park,47.62947041105963,-122.35993432806126,transit,1991,4420
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Gum Wall at Unexpected Productions Improv,47.60835761047191,-122.3403386964607,driving,540,3293
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Gum Wall at Unexpected Productions Improv,47.60835761047191,-122.3403386964607,walking,1678,1872
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Gum Wall at Unexpected Productions Improv,47.60835761047191,-122.3403386964607,bicycling,618,2025
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,The Gum Wall at Unexpected Productions Improv,47.60835761047191,-122.3403386964607,transit,1012,2100
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Smith Tower,47.60184879738976,-122.33185426362004,driving,479,3967
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Smith Tower,47.60184879738976,-122.33185426362004,walking,2359,2706
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Smith Tower,47.60184879738976,-122.33185426362004,bicycling,928,2878
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Smith Tower,47.60184879738976,-122.33185426362004,transit,1282,3227
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Japanese Garden,47.62898814360236,-122.29629747947963,driving,615,6314
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Japanese Garden,47.62898814360236,-122.29629747947963,walking,4207,4685
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Japanese Garden,47.62898814360236,-122.29629747947963,bicycling,1484,6470
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Japanese Garden,47.62898814360236,-122.29629747947963,transit,2370,4864
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park,47.63103246682187,-122.31632974461816,driving,673,3202
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park,47.63103246682187,-122.31632974461816,walking,2558,2605
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park,47.63103246682187,-122.31632974461816,bicycling,1768,5286
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park,47.63103246682187,-122.31632974461816,transit,2325,4039
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,driving,426,3579
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,walking,2134,2361
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,bicycling,983,2864
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,transit,1249,2699
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seward Park,47.549601386258544,-122.25736531434887,driving,1234,13561
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seward Park,47.549601386258544,-122.25736531434887,walking,9900,11550
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seward Park,47.549601386258544,-122.25736531434887,bicycling,3332,14347
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seward Park,47.549601386258544,-122.25736531434887,transit,4025,15157
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Lake Union Park,47.62709090421509,-122.33713195940298,driving,199,623
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Lake Union Park,47.62709090421509,-122.33713195940298,walking,444,538
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Lake Union Park,47.62709090421509,-122.33713195940298,bicycling,191,687
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Lake Union Park,47.62709090421509,-122.33713195940298,transit,444,538
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Wing Luke Museum,47.59821381284711,-122.32292099585958,driving,493,4845
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Wing Luke Museum,47.59821381284711,-122.32292099585958,walking,3033,3408
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Wing Luke Museum,47.59821381284711,-122.32292099585958,bicycling,1232,3794
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Wing Luke Museum,47.59821381284711,-122.32292099585958,transit,1964,4258
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pier 55,47.60473848834246,-122.33971581996045,driving,608,4059
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pier 55,47.60473848834246,-122.33971581996045,walking,2078,2370
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pier 55,47.60473848834246,-122.33971581996045,bicycling,917,2854
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pier 55,47.60473848834246,-122.33971581996045,transit,1429,3262
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kubota Garden,47.513456104891816,-122.26587346070158,driving,1008,17453
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kubota Garden,47.513456104891816,-122.26587346070158,walking,12118,14159
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kubota Garden,47.513456104891816,-122.26587346070158,bicycling,3865,16143
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Kubota Garden,47.513456104891816,-122.26587346070158,transit,3667,17186
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Green Lake Park,47.68018985332069,-122.32842851303496,driving,733,7502
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Green Lake Park,47.68018985332069,-122.32842851303496,walking,6382,7469
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Green Lake Park,47.68018985332069,-122.32842851303496,bicycling,1870,7992
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Green Lake Park,47.68018985332069,-122.32842851303496,transit,2492,8844
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,driving,1057,13461
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,walking,8997,10499
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,bicycling,2889,10812
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,transit,3181,10879
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Henry Art Gallery,47.656270488379,-122.31172287699964,driving,705,6125
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Henry Art Gallery,47.656270488379,-122.31172287699964,walking,4218,4958
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Henry Art Gallery,47.656270488379,-122.31172287699964,bicycling,1648,7234
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Henry Art Gallery,47.656270488379,-122.31172287699964,transit,1583,5059
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfall Garden,47.60022525656089,-122.3320582726244,driving,549,3950
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfall Garden,47.60022525656089,-122.3320582726244,walking,2508,2896
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfall Garden,47.60022525656089,-122.3320582726244,bicycling,940,3095
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Waterfall Garden,47.60022525656089,-122.3320582726244,transit,1449,3539
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,driving,694,4193
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,walking,2575,2627
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,bicycling,1784,5395
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,transit,2052,3366
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Tilikum Place,47.6183349210154,-122.34747709142152,driving,366,1375
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Tilikum Place,47.6183349210154,-122.34747709142152,walking,1143,1220
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Tilikum Place,47.6183349210154,-122.34747709142152,bicycling,624,1769
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Tilikum Place,47.6183349210154,-122.34747709142152,transit,1037,1431
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,driving,502,3993
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,walking,2711,3074
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,bicycling,1116,3456
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,transit,1668,3777
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,driving,463,3094
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,walking,1879,2029
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,bicycling,962,2699
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,transit,1187,2539
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Frye Art Museum,47.60719047693422,-122.32415454092984,driving,499,3740
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Frye Art Museum,47.60719047693422,-122.32415454092984,walking,2141,2199
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Frye Art Museum,47.60719047693422,-122.32415454092984,bicycling,1335,3895
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Frye Art Museum,47.60719047693422,-122.32415454092984,transit,2059,3463
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Westlake Park,47.61094900589339,-122.33702063223052,driving,418,3017
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Westlake Park,47.61094900589339,-122.33702063223052,walking,1380,1502
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Westlake Park,47.61094900589339,-122.33702063223052,bicycling,687,2004
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Westlake Park,47.61094900589339,-122.33702063223052,transit,951,2007
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Freeway Park,47.60930101629172,-122.33090455552056,driving,435,3367
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Freeway Park,47.60930101629172,-122.33090455552056,walking,1685,1813
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Freeway Park,47.60930101629172,-122.33090455552056,bicycling,820,2341
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Freeway Park,47.60930101629172,-122.33090455552056,transit,1416,2774
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Occidental Square,47.60049434209228,-122.33322845827756,driving,556,3951
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Occidental Square,47.60049434209228,-122.33322845827756,walking,2509,2894
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Occidental Square,47.60049434209228,-122.33322845827756,bicycling,953,3163
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Occidental Square,47.60049434209228,-122.33322845827756,transit,1538,3349
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,driving,580,2601
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,walking,2212,2513
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,bicycling,881,2795
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,transit,1804,2923
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,International Fountain,47.62250232314546,-122.35208589820942,driving,409,1609
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,International Fountain,47.62250232314546,-122.35208589820942,walking,1187,1286
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,International Fountain,47.62250232314546,-122.35208589820942,bicycling,541,1690
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,International Fountain,47.62250232314546,-122.35208589820942,transit,1187,1286
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,driving,944,13975
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,walking,4637,7921
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,bicycling,3032,12082
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,transit,3800,14994
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,driving,535,3268
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,walking,1683,1866
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,bicycling,675,2019
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,transit,1029,2094
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,driving,771,7191
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,walking,4068,4817
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,bicycling,1440,5269
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,transit,2662,5045
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,driving,338,2697
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,walking,1518,1658
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,bicycling,736,2193
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,transit,1118,2165
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,driving,582,2158
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,walking,1933,1970
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,bicycling,1161,3050
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,transit,1479,2470
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,driving,500,4844
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,walking,2900,3280
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,bicycling,1175,3666
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,transit,1820,3738
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,driving,622,3060
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,walking,2474,2494
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,bicycling,1741,5116
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,transit,2272,3848
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,driving,647,6158
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,walking,4731,5372
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,bicycling,1638,5387
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,transit,1739,6446
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Centennial Park,47.62260778444544,-122.36641595527288,driving,579,2914
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Centennial Park,47.62260778444544,-122.36641595527288,walking,2621,3013
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Centennial Park,47.62260778444544,-122.36641595527288,bicycling,881,3296
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Centennial Park,47.62260778444544,-122.36641595527288,transit,2232,3313
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,driving,569,4237
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,walking,2591,2997
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,bicycling,995,3294
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,transit,1636,3723
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pacific Science Center,47.620036161933285,-122.35156843607751,driving,427,1901
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pacific Science Center,47.620036161933285,-122.35156843607751,walking,1277,1367
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pacific Science Center,47.620036161933285,-122.35156843607751,bicycling,495,1516
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Pacific Science Center,47.620036161933285,-122.35156843607751,transit,1146,1934
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,driving,195,601
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,walking,500,610
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,bicycling,200,749
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,transit,500,610
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Beneath the Streets,47.60284106968942,-122.334098198818,driving,495,3681
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Beneath the Streets,47.60284106968942,-122.334098198818,walking,2257,2611
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Beneath the Streets,47.60284106968942,-122.334098198818,bicycling,822,2724
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Beneath the Streets,47.60284106968942,-122.334098198818,transit,1209,2807
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,National Nordic Museum,47.66841217081013,-122.39252014983086,driving,1016,8032
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,National Nordic Museum,47.66841217081013,-122.39252014983086,walking,6351,7717
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,National Nordic Museum,47.66841217081013,-122.39252014983086,bicycling,1628,7681
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,National Nordic Museum,47.66841217081013,-122.39252014983086,transit,2000,7894
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,driving,555,3368
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,walking,1740,1948
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,bicycling,632,2100
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,transit,1074,2176
Amazon Corporate Headquarters,47.62273719968499,-122.3367529935981,Magnolia Park,47.634493480202096,-122.39806147729809,driving,862,5854
