origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,duration_sec,distance_m
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Japanese Garden,47.62898814360236,-122.29629747947963,walking,4265,4836
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Japanese Garden,47.62898814360236,-122.29629747947963,bicycling,1850,7660
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Japanese Garden,47.62898814360236,-122.29629747947963,transit,2359,5600
Pike Place Market,47.60939849082073,-122.3418399195103,Volunteer Park,47.63103246682187,-122.31632974461816,driving,856,6074
Pike Place Market,47.60939849082073,-122.3418399195103,Volunteer Park,47.63103246682187,-122.31632974461816,walking,3476,3721
Pike Place Market,47.60939849082073,-122.3418399195103,Volunteer Park,47.63103246682187,-122.31632974461816,bicycling,1551,4600
Pike Place Market,47.60939849082073,-122.3418399195103,Volunteer Park,47.63103246682187,-122.31632974461816,transit,2005,4347
Pike Place Market,47.60939849082073,-122.3418399195103,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,driving,385,1363
Pike Place Market,47.60939849082073,-122.3418399195103,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,walking,1145,1281
Pike Place Market,47.60939849082073,-122.3418399195103,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,bicycling,582,1678
Pike Place Market,47.60939849082073,-122.3418399195103,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,transit,786,1384
Pike Place Market,47.60939849082073,-122.3418399195103,Seward Park,47.549601386258544,-122.25736531434887,driving,1368,11937
Pike Place Market,47.60939849082073,-122.3418399195103,Seward Park,47.549601386258544,-122.25736531434887,walking,9154,10877
Pike Place Market,47.60939849082073,-122.3418399195103,Seward Park,47.549601386258544,-122.25736531434887,bicycling,2745,12135
Pike Place Market,47.60939849082073,-122.3418399195103,Seward Park,47.549601386258544,-122.25736531434887,transit,2484,14251
Pike Place Market,47.60939849082073,-122.3418399195103,Lake Union Park,47.62709090421509,-122.33713195940298,driving,714,2480
Pike Place Market,47.60939849082073,-122.3418399195103,Lake Union Park,47.62709090421509,-122.33713195940298,walking,1841,2196
Pike Place Market,47.60939849082073,-122.3418399195103,Lake Union Park,47.62709090421509,-122.33713195940298,bicycling,719,2533
Pike Place Market,47.60939849082073,-122.3418399195103,Lake Union Park,47.62709090421509,-122.33713195940298,transit,1204,2789
Pike Place Market,47.60939849082073,-122.3418399195103,Wing Luke Museum,47.59821381284711,-122.32292099585958,driving,566,2224
Pike Place Market,47.60939849082073,-122.3418399195103,Wing Luke Museum,47.59821381284711,-122.32292099585958,walking,1914,2212
Pike Place Market,47.60939849082073,-122.3418399195103,Wing Luke Museum,47.59821381284711,-122.32292099585958,bicycling,750,2307
Pike Place Market,47.60939849082073,-122.3418399195103,Wing Luke Museum,47.59821381284711,-122.32292099585958,transit,1166,2558
Pike Place Market,47.60939849082073,-122.3418399195103,Pier 55,47.60473848834246,-122.33971581996045,driving,233,931
Pike Place Market,47.60939849082073,-122.3418399195103,Pier 55,47.60473848834246,-122.33971581996045,walking,506,645
Pike Place Market,47.60939849082073,-122.3418399195103,Pier 55,47.60473848834246,-122.33971581996045,bicycling,200,762
Pike Place Market,47.60939849082073,-122.3418399195103,Pier 55,47.60473848834246,-122.33971581996045,transit,506,645
Pike Place Market,47.60939849082073,-122.3418399195103,Kubota Garden,47.513456104891816,-122.26587346070158,driving,1142,15829
Pike Place Market,47.60939849082073,-122.3418399195103,Kubota Garden,47.513456104891816,-122.26587346070158,walking,11420,13469
Pike Place Market,47.60939849082073,-122.3418399195103,Kubota Garden,47.513456104891816,-122.26587346070158,bicycling,3278,13931
Pike Place Market,47.60939849082073,-122.3418399195103,Kubota Garden,47.513456104891816,-122.26587346070158,transit,2854,15437
Pike Place Market,47.60939849082073,-122.3418399195103,Green Lake Park,47.68018985332069,-122.32842851303496,driving,994,9557
Pike Place Market,47.60939849082073,-122.3418399195103,Green Lake Park,47.68018985332069,-122.32842851303496,walking,7628,8927
Pike Place Market,47.60939849082073,-122.3418399195103,Green Lake Park,47.68018985332069,-122.32842851303496,bicycling,2333,9515
Pike Place Market,47.60939849082073,-122.3418399195103,Green Lake Park,47.68018985332069,-122.32842851303496,transit,2830,10223
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,driving,1151,9623
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,walking,7454,8764
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,bicycling,2210,8802
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,transit,2099,9462
Pike Place Market,47.60939849082073,-122.3418399195103,Henry Art Gallery,47.656270488379,-122.31172287699964,driving,967,8180
Pike Place Market,47.60939849082073,-122.3418399195103,Henry Art Gallery,47.656270488379,-122.31172287699964,walking,5464,6416
Pike Place Market,47.60939849082073,-122.3418399195103,Henry Art Gallery,47.656270488379,-122.31172287699964,bicycling,1795,7000
Pike Place Market,47.60939849082073,-122.3418399195103,Henry Art Gallery,47.656270488379,-122.31172287699964,transit,1631,8265
Pike Place Market,47.60939849082073,-122.3418399195103,Waterfall Garden,47.60022525656089,-122.3320582726244,driving,415,1526
Pike Place Market,47.60939849082073,-122.3418399195103,Waterfall Garden,47.60022525656089,-122.3320582726244,walking,1177,1433
Pike Place Market,47.60939849082073,-122.3418399195103,Waterfall Garden,47.60022525656089,-122.3320582726244,bicycling,441,1528
Pike Place Market,47.60939849082073,-122.3418399195103,Waterfall Garden,47.60022525656089,-122.3320582726244,transit,752,1640
Pike Place Market,47.60939849082073,-122.3418399195103,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,driving,819,6015
Pike Place Market,47.60939849082073,-122.3418399195103,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,walking,3463,3707
Pike Place Market,47.60939849082073,-122.3418399195103,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,bicycling,1567,4709
Pike Place Market,47.60939849082073,-122.3418399195103,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,transit,1948,4280
Pike Place Market,47.60939849082073,-122.3418399195103,Tilikum Place,47.6183349210154,-122.34747709142152,driving,367,1422
Pike Place Market,47.60939849082073,-122.3418399195103,Tilikum Place,47.6183349210154,-122.34747709142152,walking,1230,1419
Pike Place Market,47.60939849082073,-122.3418399195103,Tilikum Place,47.6183349210154,-122.34747709142152,bicycling,430,1421
Pike Place Market,47.60939849082073,-122.3418399195103,Tilikum Place,47.6183349210154,-122.34747709142152,transit,940,1808
Pike Place Market,47.60939849082073,-122.3418399195103,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,driving,496,1886
Pike Place Market,47.60939849082073,-122.3418399195103,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,walking,1592,1878
Pike Place Market,47.60939849082073,-122.3418399195103,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,bicycling,634,1968
Pike Place Market,47.60939849082073,-122.3418399195103,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,transit,748,2338
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,driving,386,1119
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,walking,1041,1116
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,bicycling,562,1513
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,transit,728,1181
Pike Place Market,47.60939849082073,-122.3418399195103,Frye Art Museum,47.60719047693422,-122.32415454092984,driving,601,2101
Pike Place Market,47.60939849082073,-122.3418399195103,Frye Art Museum,47.60719047693422,-122.32415454092984,walking,1855,1914
Pike Place Market,47.60939849082073,-122.3418399195103,Frye Art Museum,47.60719047693422,-122.32415454092984,bicycling,906,2307
Pike Place Market,47.60939849082073,-122.3418399195103,Frye Art Museum,47.60719047693422,-122.32415454092984,transit,1415,2534
Pike Place Market,47.60939849082073,-122.3418399195103,Westlake Park,47.61094900589339,-122.33702063223052,driving,350,1104
Pike Place Market,47.60939849082073,-122.3418399195103,Westlake Park,47.61094900589339,-122.33702063223052,walking,392,421
Pike Place Market,47.60939849082073,-122.3418399195103,Westlake Park,47.61094900589339,-122.33702063223052,bicycling,349,879
Pike Place Market,47.60939849082073,-122.3418399195103,Westlake Park,47.61094900589339,-122.33702063223052,transit,392,421
Pike Place Market,47.60939849082073,-122.3418399195103,Freeway Park,47.60930101629172,-122.33090455552056,driving,451,1376
Pike Place Market,47.60939849082073,-122.3418399195103,Freeway Park,47.60930101629172,-122.33090455552056,walking,1110,1133
Pike Place Market,47.60939849082073,-122.3418399195103,Freeway Park,47.60930101629172,-122.33090455552056,bicycling,603,1655
Pike Place Market,47.60939849082073,-122.3418399195103,Freeway Park,47.60930101629172,-122.33090455552056,transit,935,1576
Pike Place Market,47.60939849082073,-122.3418399195103,Occidental Square,47.60049434209228,-122.33322845827756,driving,422,1527
Pike Place Market,47.60939849082073,-122.3418399195103,Occidental Square,47.60049434209228,-122.33322845827756,walking,1067,1307
Pike Place Market,47.60939849082073,-122.3418399195103,Occidental Square,47.60049434209228,-122.33322845827756,bicycling,413,1402
Pike Place Market,47.60939849082073,-122.3418399195103,Occidental Square,47.60049434209228,-122.33322845827756,transit,789,1487
Pike Place Market,47.60939849082073,-122.3418399195103,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,driving,420,2151
Pike Place Market,47.60939849082073,-122.3418399195103,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,walking,1585,1999
Pike Place Market,47.60939849082073,-122.3418399195103,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,bicycling,633,2188
Pike Place Market,47.60939849082073,-122.3418399195103,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,transit,1357,2911
Pike Place Market,47.60939849082073,-122.3418399195103,International Fountain,47.62250232314546,-122.35208589820942,driving,465,2149
Pike Place Market,47.60939849082073,-122.3418399195103,International Fountain,47.62250232314546,-122.35208589820942,walking,1715,2014
Pike Place Market,47.60939849082073,-122.3418399195103,International Fountain,47.62250232314546,-122.35208589820942,bicycling,739,2536
Pike Place Market,47.60939849082073,-122.3418399195103,International Fountain,47.62250232314546,-122.35208589820942,transit,863,2266
Pike Place Market,47.60939849082073,-122.3418399195103,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,driving,1039,10137
Pike Place Market,47.60939849082073,-122.3418399195103,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,walking,3099,6185
Pike Place Market,47.60939849082073,-122.3418399195103,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,bicycling,2354,10072
Pike Place Market,47.60939849082073,-122.3418399195103,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,transit,3434,13573
Pike Place Market,47.60939849082073,-122.3418399195103,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,driving,104,261
Pike Place Market,47.60939849082073,-122.3418399195103,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,walking,246,279
Pike Place Market,47.60939849082073,-122.3418399195103,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,bicycling,163,279
Pike Place Market,47.60939849082073,-122.3418399195103,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,transit,246,279
Pike Place Market,47.60939849082073,-122.3418399195103,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,driving,754,3252
Pike Place Market,47.60939849082073,-122.3418399195103,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,walking,2525,3082
Pike Place Market,47.60939849082073,-122.3418399195103,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,bicycling,761,3259
Pike Place Market,47.60939849082073,-122.3418399195103,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,transit,2225,3624
Pike Place Market,47.60939849082073,-122.3418399195103,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,driving,373,1141
Pike Place Market,47.60939849082073,-122.3418399195103,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,walking,683,742
Pike Place Market,47.60939849082073,-122.3418399195103,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,bicycling,422,1141
Pike Place Market,47.60939849082073,-122.3418399195103,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,transit,683,742
Pike Place Market,47.60939849082073,-122.3418399195103,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,driving,704,2359
Pike Place Market,47.60939849082073,-122.3418399195103,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,walking,1736,1781
Pike Place Market,47.60939849082073,-122.3418399195103,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,bicycling,944,2363
Pike Place Market,47.60939849082073,-122.3418399195103,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,transit,1045,2751
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,driving,544,2096
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,walking,1785,2084
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,bicycling,693,2178
Pike Place Market,47.60939849082073,-122.3418399195103,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,transit,937,2544
Pike Place Market,47.60939849082073,-122.3418399195103,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,driving,868,6509
Pike Place Market,47.60939849082073,-122.3418399195103,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,walking,3351,3564
Pike Place Market,47.60939849082073,-122.3418399195103,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,bicycling,1524,4430
Pike Place Market,47.60939849082073,-122.3418399195103,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,transit,1962,4014
Pike Place Market,47.60939849082073,-122.3418399195103,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,driving,920,7499
Pike Place Market,47.60939849082073,-122.3418399195103,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,walking,6011,6831
Pike Place Market,47.60939849082073,-122.3418399195103,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,bicycling,2097,6914
Pike Place Market,47.60939849082073,-122.3418399195103,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,transit,1931,7636
Pike Place Market,47.60939849082073,-122.3418399195103,Centennial Park,47.62260778444544,-122.36641595527288,driving,437,2404
Pike Place Market,47.60939849082073,-122.3418399195103,Centennial Park,47.62260778444544,-122.36641595527288,walking,1987,2493
Pike Place Market,47.60939849082073,-122.3418399195103,Centennial Park,47.62260778444544,-122.36641595527288,bicycling,625,2645
Pike Place Market,47.60939849082073,-122.3418399195103,Centennial Park,47.62260778444544,-122.36641595527288,transit,1766,3411
Pike Place Market,47.60939849082073,-122.3418399195103,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,driving,455,1591
Pike Place Market,47.60939849082073,-122.3418399195103,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,walking,1287,1568
Pike Place Market,47.60939849082073,-122.3418399195103,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,bicycling,513,1807
Pike Place Market,47.60939849082073,-122.3418399195103,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,transit,839,1794
Pike Place Market,47.60939849082073,-122.3418399195103,Pacific Science Center,47.620036161933285,-122.35156843607751,driving,426,1991
Pike Place Market,47.60939849082073,-122.3418399195103,Pacific Science Center,47.620036161933285,-122.35156843607751,walking,1527,1752
Pike Place Market,47.60939849082073,-122.3418399195103,Pacific Science Center,47.620036161933285,-122.35156843607751,bicycling,655,2186
Pike Place Market,47.60939849082073,-122.3418399195103,Pacific Science Center,47.620036161933285,-122.35156843607751,transit,848,2230
Pike Place Market,47.60939849082073,-122.3418399195103,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,driving,710,2457
Pike Place Market,47.60939849082073,-122.3418399195103,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,walking,1889,2258
Pike Place Market,47.60939849082073,-122.3418399195103,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,bicycling,728,2599
Pike Place Market,47.60939849082073,-122.3418399195103,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,transit,1251,2851
Pike Place Market,47.60939849082073,-122.3418399195103,Beneath the Streets,47.60284106968942,-122.334098198818,driving,318,1057
Pike Place Market,47.60939849082073,-122.3418399195103,Beneath the Streets,47.60284106968942,-122.334098198818,walking,848,1051
Pike Place Market,47.60939849082073,-122.3418399195103,Beneath the Streets,47.60284106968942,-122.334098198818,bicycling,349,1209
Pike Place Market,47.60939849082073,-122.3418399195103,Beneath the Streets,47.60284106968942,-122.334098198818,transit,590,1296
Pike Place Market,47.60939849082073,-122.3418399195103,National Nordic Museum,47.66841217081013,-122.39252014983086,driving,1023,8703
Pike Place Market,47.60939849082073,-122.3418399195103,National Nordic Museum,47.66841217081013,-122.39252014983086,walking,7272,8747
Pike Place Market,47.60939849082073,-122.3418399195103,National Nordic Museum,47.66841217081013,-122.39252014983086,bicycling,2087,9208
Pike Place Market,47.60939849082073,-122.3418399195103,National Nordic Museum,47.66841217081013,-122.39252014983086,transit,2646,9500
Pike Place Market,47.60939849082073,-122.3418399195103,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,driving,124,361
Pike Place Market,47.60939849082073,-122.3418399195103,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,walking,314,342
Pike Place Market,47.60939849082073,-122.3418399195103,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,bicycling,120,361
Pike Place Market,47.60939849082073,-122.3418399195103,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,transit,314,342
Pike Place Market,47.60939849082073,-122.3418399195103,Magnolia Park,47.634493480202096,-122.39806147729809,driving,743,6033
Pike Place Market,47.60939849082073,-122.3418399195103,Magnolia Park,47.634493480202096,-122.39806147729809,walking,4648,5590
Pike Place Market,47.60939849082073,-122.3418399195103,Magnolia Park,47.634493480202096,-122.39806147729809,bicycling,1899,7906
Pike Place Market,47.60939849082073,-122.3418399195103,Magnolia Park,47.634493480202096,-122.39806147729809,transit,1891,6592
Pike Place Market,47.60939849082073,-122.3418399195103,Washington Park Arboretum,47.63640770272295,-122.2958249287132,driving,794,7490
Pike Place Market,47.60939849082073,-122.3418399195103,Washington Park Arboretum,47.63640770272295,-122.2958249287132,walking,5022,5727
Pike Place Market,47.60939849082073,-122.3418399195103,Washington Park Arboretum,47.63640770272295,-122.2958249287132,bicycling,2075,8590
Pike Place Market,47.60939849082073,-122.3418399195103,Washington Park Arboretum,47.63640770272295,-122.2958249287132,transit,3117,6491
Pike Place Market,47.60939849082073,-122.3418399195103,Alki Beach Park,47.58018301977956,-122.40849487681072,driving,1159,11098
Pike Place Market,47.60939849082073,-122.3418399195103,Alki Beach Park,47.58018301977956,-122.40849487681072,walking,4303,7974
Pike Place Market,47.60939849082073,-122.3418399195103,Alki Beach Park,47.58018301977956,-122.40849487681072,bicycling,2577,12599
Pike Place Market,47.60939849082073,-122.3418399195103,Alki Beach Park,47.58018301977956,-122.40849487681072,transit,3632,17807
Pike Place Market,47.60939849082073,-122.3418399195103,Gas Works Park,47.64562277252068,-122.33436095731012,driving,944,6744
Pike Place Market,47.60939849082073,-122.3418399195103,Gas Works Park,47.64562277252068,-122.33436095731012,walking,5141,6173
Pike Place Market,47.60939849082073,-122.3418399195103,Gas Works Park,47.64562277252068,-122.33436095731012,bicycling,1482,6375
Pike Place Market,47.60939849082073,-122.3418399195103,Gas Works Park,47.64562277252068,-122.33436095731012,transit,2327,6815
Pike Place Market,47.60939849082073,-122.3418399195103,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,driving,873,7573
Pike Place Market,47.60939849082073,-122.3418399195103,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,walking,5597,6405
Pike Place Market,47.60939849082073,-122.3418399195103,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,bicycling,2001,8366
Pike Place Market,47.60939849082073,-122.3418399195103,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,transit,3242,7118
Pike Place Market,47.60939849082073,-122.3418399195103,Luther Burbank Park,47.591172896963286,-122.2256759261922,driving,1028,11161
Pike Place Market,47.60939849082073,-122.3418399195103,Luther Burbank Park,47.591172896963286,-122.2256759261922,walking,8970,10688
Pike Place Market,47.60939849082073,-122.3418399195103,Luther Burbank Park,47.591172896963286,-122.2256759261922,bicycling,2884,11478
Pike Place Market,47.60939849082073,-122.3418399195103,Luther Burbank Park,47.591172896963286,-122.2256759261922,transit,2125,11535
Pike Place Market,47.60939849082073,-122.3418399195103,Mercerdale Park,47.58102302782471,-122.23493686187616,driving,882,11003
Pike Place Market,47.60939849082073,-122.3418399195103,Mercerdale Park,47.58102302782471,-122.23493686187616,walking,8789,10491
