origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,duration_sec,distance_m
Seattle Art Museum,47.60751482550527,-122.3379600261628,Volunteer Park,47.63103246682187,-122.31632974461816,bicycling,1419,4149
Seattle Art Museum,47.60751482550527,-122.3379600261628,Volunteer Park,47.63103246682187,-122.31632974461816,transit,1919,4248
Seattle Art Museum,47.60751482550527,-122.3379600261628,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,driving,189,850
Seattle Art Museum,47.60751482550527,-122.3379600261628,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,walking,716,771
Seattle Art Museum,47.60751482550527,-122.3379600261628,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,bicycling,381,836
Seattle Art Museum,47.60751482550527,-122.3379600261628,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091535,transit,563,862
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seward Park,47.549601386258544,-122.25736531434887,driving,1183,11423
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seward Park,47.549601386258544,-122.25736531434887,walking,8747,10376
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seward Park,47.549601386258544,-122.25736531434887,bicycling,2615,11526
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seward Park,47.549601386258544,-122.25736531434887,transit,2316,13484
Seattle Art Museum,47.60751482550527,-122.3379600261628,Lake Union Park,47.62709090421509,-122.33713195940298,driving,458,3215
Seattle Art Museum,47.60751482550527,-122.3379600261628,Lake Union Park,47.62709090421509,-122.33713195940298,walking,1997,2384
Seattle Art Museum,47.60751482550527,-122.3379600261628,Lake Union Park,47.62709090421509,-122.33713195940298,bicycling,834,2777
Seattle Art Museum,47.60751482550527,-122.3379600261628,Lake Union Park,47.62709090421509,-122.33713195940298,transit,1166,2624
Seattle Art Museum,47.60751482550527,-122.3379600261628,Wing Luke Museum,47.59821381284711,-122.32292099585958,driving,370,1711
Seattle Art Museum,47.60751482550527,-122.3379600261628,Wing Luke Museum,47.59821381284711,-122.32292099585958,walking,1507,1711
Seattle Art Museum,47.60751482550527,-122.3379600261628,Wing Luke Museum,47.59821381284711,-122.32292099585958,bicycling,620,1698
Seattle Art Museum,47.60751482550527,-122.3379600261628,Wing Luke Museum,47.59821381284711,-122.32292099585958,transit,998,2104
Seattle Art Museum,47.60751482550527,-122.3379600261628,Pier 55,47.60473848834246,-122.33971581996045,driving,204,745
Seattle Art Museum,47.60751482550527,-122.3379600261628,Pier 55,47.60473848834246,-122.33971581996045,walking,426,467
Seattle Art Museum,47.60751482550527,-122.3379600261628,Pier 55,47.60473848834246,-122.33971581996045,bicycling,207,657
Seattle Art Museum,47.60751482550527,-122.3379600261628,Pier 55,47.60473848834246,-122.33971581996045,transit,426,467
Seattle Art Museum,47.60751482550527,-122.3379600261628,Kubota Garden,47.513456104891816,-122.26587346070158,driving,956,15315
Seattle Art Museum,47.60751482550527,-122.3379600261628,Kubota Garden,47.513456104891816,-122.26587346070158,walking,11013,12968
Seattle Art Museum,47.60751482550527,-122.3379600261628,Kubota Garden,47.513456104891816,-122.26587346070158,bicycling,3148,13322
Seattle Art Museum,47.60751482550527,-122.3379600261628,Kubota Garden,47.513456104891816,-122.26587346070158,transit,2537,14670
Seattle Art Museum,47.60751482550527,-122.3379600261628,Green Lake Park,47.68018985332069,-122.32842851303496,driving,795,9047
Seattle Art Museum,47.60751482550527,-122.3379600261628,Green Lake Park,47.68018985332069,-122.32842851303496,walking,7784,9114
Seattle Art Museum,47.60751482550527,-122.3379600261628,Green Lake Park,47.68018985332069,-122.32842851303496,bicycling,2450,9758
Seattle Art Museum,47.60751482550527,-122.3379600261628,Green Lake Park,47.68018985332069,-122.32842851303496,transit,1999,10812
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,driving,1005,11323
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,walking,7315,8595
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,bicycling,2121,8366
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,transit,1856,8946
Seattle Art Museum,47.60751482550527,-122.3379600261628,Henry Art Gallery,47.656270488379,-122.31172287699964,driving,767,7670
Seattle Art Museum,47.60751482550527,-122.3379600261628,Henry Art Gallery,47.656270488379,-122.31172287699964,walking,5620,6604
Seattle Art Museum,47.60751482550527,-122.3379600261628,Henry Art Gallery,47.656270488379,-122.31172287699964,bicycling,1764,7008
Seattle Art Museum,47.60751482550527,-122.3379600261628,Henry Art Gallery,47.656270488379,-122.31172287699964,transit,1453,8473
Seattle Art Museum,47.60751482550527,-122.3379600261628,Waterfall Garden,47.60022525656089,-122.3320582726244,driving,219,1012
Seattle Art Museum,47.60751482550527,-122.3379600261628,Waterfall Garden,47.60022525656089,-122.3320582726244,walking,801,966
Seattle Art Museum,47.60751482550527,-122.3379600261628,Waterfall Garden,47.60022525656089,-122.3320582726244,bicycling,329,999
Seattle Art Museum,47.60751482550527,-122.3379600261628,Waterfall Garden,47.60022525656089,-122.3320582726244,transit,472,1036
Seattle Art Museum,47.60751482550527,-122.3379600261628,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,driving,619,5505
Seattle Art Museum,47.60751482550527,-122.3379600261628,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,walking,3573,3817
Seattle Art Museum,47.60751482550527,-122.3379600261628,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,bicycling,1435,4259
Seattle Art Museum,47.60751482550527,-122.3379600261628,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,transit,1862,4181
Seattle Art Museum,47.60751482550527,-122.3379600261628,Tilikum Place,47.6183349210154,-122.34747709142152,driving,365,1787
Seattle Art Museum,47.60751482550527,-122.3379600261628,Tilikum Place,47.6183349210154,-122.34747709142152,walking,1395,1620
Seattle Art Museum,47.60751482550527,-122.3379600261628,Tilikum Place,47.6183349210154,-122.34747709142152,bicycling,531,1665
Seattle Art Museum,47.60751482550527,-122.3379600261628,Tilikum Place,47.6183349210154,-122.34747709142152,transit,852,1643
Seattle Art Museum,47.60751482550527,-122.3379600261628,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,driving,300,1373
Seattle Art Museum,47.60751482550527,-122.3379600261628,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,walking,1184,1377
Seattle Art Museum,47.60751482550527,-122.3379600261628,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,bicycling,504,1359
Seattle Art Museum,47.60751482550527,-122.3379600261628,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,transit,451,1571
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,driving,201,605
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,walking,611,603
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,bicycling,330,592
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Public Library - Central Library,47.60665261297587,-122.33218316372472,transit,611,603
Seattle Art Museum,47.60751482550527,-122.3379600261628,Frye Art Museum,47.60719047693422,-122.32415454092984,driving,405,1588
Seattle Art Museum,47.60751482550527,-122.3379600261628,Frye Art Museum,47.60719047693422,-122.32415454092984,walking,1436,1400
Seattle Art Museum,47.60751482550527,-122.3379600261628,Frye Art Museum,47.60719047693422,-122.32415454092984,bicycling,674,1386
Seattle Art Museum,47.60751482550527,-122.3379600261628,Frye Art Museum,47.60719047693422,-122.32415454092984,transit,1200,2080
Seattle Art Museum,47.60751482550527,-122.3379600261628,Westlake Park,47.61094900589339,-122.33702063223052,driving,150,593
Seattle Art Museum,47.60751482550527,-122.3379600261628,Westlake Park,47.61094900589339,-122.33702063223052,walking,448,485
Seattle Art Museum,47.60751482550527,-122.3379600261628,Westlake Park,47.61094900589339,-122.33702063223052,bicycling,300,601
Seattle Art Museum,47.60751482550527,-122.3379600261628,Westlake Park,47.61094900589339,-122.33702063223052,transit,448,485
Seattle Art Museum,47.60751482550527,-122.3379600261628,Freeway Park,47.60930101629172,-122.33090455552056,driving,266,862
Seattle Art Museum,47.60751482550527,-122.3379600261628,Freeway Park,47.60930101629172,-122.33090455552056,walking,690,619
Seattle Art Museum,47.60751482550527,-122.3379600261628,Freeway Park,47.60930101629172,-122.33090455552056,bicycling,471,1204
Seattle Art Museum,47.60751482550527,-122.3379600261628,Freeway Park,47.60930101629172,-122.33090455552056,transit,690,619
Seattle Art Museum,47.60751482550527,-122.3379600261628,Occidental Square,47.60049434209228,-122.33322845827756,driving,227,1013
Seattle Art Museum,47.60751482550527,-122.3379600261628,Occidental Square,47.60049434209228,-122.33322845827756,walking,798,966
Seattle Art Museum,47.60751482550527,-122.3379600261628,Occidental Square,47.60049434209228,-122.33322845827756,bicycling,341,1066
Seattle Art Museum,47.60751482550527,-122.3379600261628,Occidental Square,47.60049434209228,-122.33322845827756,transit,526,1097
Seattle Art Museum,47.60751482550527,-122.3379600261628,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,driving,592,3045
Seattle Art Museum,47.60751482550527,-122.3379600261628,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,walking,2051,2511
Seattle Art Museum,47.60751482550527,-122.3379600261628,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,bicycling,883,2725
Seattle Art Museum,47.60751482550527,-122.3379600261628,Myrtle Edwards Park,47.61942317383828,-122.3618115688748,transit,1364,3071
Seattle Art Museum,47.60751482550527,-122.3379600261628,International Fountain,47.62250232314546,-122.35208589820942,driving,587,2935
Seattle Art Museum,47.60751482550527,-122.3379600261628,International Fountain,47.62250232314546,-122.35208589820942,walking,1879,2214
Seattle Art Museum,47.60751482550527,-122.3379600261628,International Fountain,47.62250232314546,-122.35208589820942,bicycling,887,2969
Seattle Art Museum,47.60751482550527,-122.3379600261628,International Fountain,47.62250232314546,-122.35208589820942,transit,994,2423
Seattle Art Museum,47.60751482550527,-122.3379600261628,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,driving,892,11837
Seattle Art Museum,47.60751482550527,-122.3379600261628,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,walking,2956,6017
Seattle Art Museum,47.60751482550527,-122.3379600261628,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,bicycling,2265,9636
Seattle Art Museum,47.60751482550527,-122.3379600261628,Hamilton Viewpoint Park,47.59327621149741,-122.38603073234243,transit,2620,10312
Seattle Art Museum,47.60751482550527,-122.3379600261628,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,driving,176,634
Seattle Art Museum,47.60751482550527,-122.3379600261628,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,walking,329,359
Seattle Art Museum,47.60751482550527,-122.3379600261628,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,bicycling,206,265
Seattle Art Museum,47.60751482550527,-122.3379600261628,World Famous Giant Shoe Museum,47.608625219403336,-122.34074178200235,transit,329,359
Seattle Art Museum,47.60751482550527,-122.3379600261628,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,driving,612,2935
Seattle Art Museum,47.60751482550527,-122.3379600261628,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,walking,2386,2913
Seattle Art Museum,47.60751482550527,-122.3379600261628,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,bicycling,672,2822
Seattle Art Museum,47.60751482550527,-122.3379600261628,Coast Guard Museum Northwest,47.59064186173149,-122.33792018189624,transit,1930,3372
Seattle Art Museum,47.60751482550527,-122.3379600261628,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,driving,216,664
Seattle Art Museum,47.60751482550527,-122.3379600261628,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,walking,381,382
Seattle Art Museum,47.60751482550527,-122.3379600261628,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,bicycling,290,690
Seattle Art Museum,47.60751482550527,-122.3379600261628,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,transit,381,382
Seattle Art Museum,47.60751482550527,-122.3379600261628,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,driving,540,1970
Seattle Art Museum,47.60751482550527,-122.3379600261628,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,walking,1827,1867
Seattle Art Museum,47.60751482550527,-122.3379600261628,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,bicycling,812,1913
Seattle Art Museum,47.60751482550527,-122.3379600261628,Jimi Hendrix Statue,47.61550301473619,-122.32071505564883,transit,930,1875
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,driving,348,1583
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,walking,1377,1583
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,bicycling,563,1569
Seattle Art Museum,47.60751482550527,-122.3379600261628,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,transit,640,1777
Seattle Art Museum,47.60751482550527,-122.3379600261628,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,driving,669,5998
Seattle Art Museum,47.60751482550527,-122.3379600261628,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,walking,3461,3674
Seattle Art Museum,47.60751482550527,-122.3379600261628,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,bicycling,1392,3979
Seattle Art Museum,47.60751482550527,-122.3379600261628,Black Sun by Isamu Noguchi,47.62993554368945,-122.31519058877883,transit,1876,3915
Seattle Art Museum,47.60751482550527,-122.3379600261628,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,driving,803,9126
Seattle Art Museum,47.60751482550527,-122.3379600261628,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,walking,6167,7018
Seattle Art Museum,47.60751482550527,-122.3379600261628,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,bicycling,2214,7157
Seattle Art Museum,47.60751482550527,-122.3379600261628,Woodland Park Rose Garden,47.66576035818477,-122.34934114465352,transit,1828,7224
Seattle Art Museum,47.60751482550527,-122.3379600261628,Centennial Park,47.62260778444544,-122.36641595527288,driving,609,3298
Seattle Art Museum,47.60751482550527,-122.3379600261628,Centennial Park,47.62260778444544,-122.36641595527288,walking,2454,3005
Seattle Art Museum,47.60751482550527,-122.3379600261628,Centennial Park,47.62260778444544,-122.36641595527288,bicycling,875,3182
Seattle Art Museum,47.60751482550527,-122.3379600261628,Centennial Park,47.62260778444544,-122.36641595527288,transit,1774,3571
Seattle Art Museum,47.60751482550527,-122.3379600261628,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,driving,250,1090
Seattle Art Museum,47.60751482550527,-122.3379600261628,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,walking,884,1067
Seattle Art Museum,47.60751482550527,-122.3379600261628,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,bicycling,383,1197
Seattle Art Museum,47.60751482550527,-122.3379600261628,Klondike Gold Rush National Historical Park,47.599293724497805,-122.33177757029932,transit,512,1084
Seattle Art Museum,47.60751482550527,-122.3379600261628,Pacific Science Center,47.620036161933285,-122.35156843607751,driving,457,2285
Seattle Art Museum,47.60751482550527,-122.3379600261628,Pacific Science Center,47.620036161933285,-122.35156843607751,walking,1691,1952
Seattle Art Museum,47.60751482550527,-122.3379600261628,Pacific Science Center,47.620036161933285,-122.35156843607751,bicycling,803,2618
Seattle Art Museum,47.60751482550527,-122.3379600261628,Pacific Science Center,47.620036161933285,-122.35156843607751,transit,993,2193
Seattle Art Museum,47.60751482550527,-122.3379600261628,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,driving,453,3192
Seattle Art Museum,47.60751482550527,-122.3379600261628,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,walking,2045,2446
Seattle Art Museum,47.60751482550527,-122.3379600261628,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,bicycling,843,2843
Seattle Art Museum,47.60751482550527,-122.3379600261628,Museum of History & Industry (MOHAI),47.62757702542345,-122.33690614596016,transit,1213,2686
Seattle Art Museum,47.60751482550527,-122.3379600261628,Beneath the Streets,47.60284106968942,-122.334098198818,driving,176,740
Seattle Art Museum,47.60751482550527,-122.3379600261628,Beneath the Streets,47.60284106968942,-122.334098198818,walking,550,681
Seattle Art Museum,47.60751482550527,-122.3379600261628,Beneath the Streets,47.60284106968942,-122.334098198818,bicycling,211,628
Seattle Art Museum,47.60751482550527,-122.3379600261628,Beneath the Streets,47.60284106968942,-122.334098198818,transit,310,683
Seattle Art Museum,47.60751482550527,-122.3379600261628,National Nordic Museum,47.66841217081013,-122.39252014983086,driving,1195,9596
Seattle Art Museum,47.60751482550527,-122.3379600261628,National Nordic Museum,47.66841217081013,-122.39252014983086,walking,7678,9163
Seattle Art Museum,47.60751482550527,-122.3379600261628,National Nordic Museum,47.66841217081013,-122.39252014983086,bicycling,2204,9452
Seattle Art Museum,47.60751482550527,-122.3379600261628,National Nordic Museum,47.66841217081013,-122.39252014983086,transit,1954,9371
Seattle Art Museum,47.60751482550527,-122.3379600261628,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,driving,196,734
Seattle Art Museum,47.60751482550527,-122.3379600261628,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,walking,321,355
Seattle Art Museum,47.60751482550527,-122.3379600261628,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,bicycling,163,347
Seattle Art Museum,47.60751482550527,-122.3379600261628,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776204,transit,321,355
Seattle Art Museum,47.60751482550527,-122.3379600261628,Magnolia Park,47.634493480202096,-122.39806147729809,driving,915,6927
Seattle Art Museum,47.60751482550527,-122.3379600261628,Magnolia Park,47.634493480202096,-122.39806147729809,walking,5053,6006
Seattle Art Museum,47.60751482550527,-122.3379600261628,Magnolia Park,47.634493480202096,-122.39806147729809,bicycling,2149,8443
Seattle Art Museum,47.60751482550527,-122.3379600261628,Magnolia Park,47.634493480202096,-122.39806147729809,transit,1790,6754
Seattle Art Museum,47.60751482550527,-122.3379600261628,Washington Park Arboretum,47.63640770272295,-122.2958249287132,driving,594,6979
Seattle Art Museum,47.60751482550527,-122.3379600261628,Washington Park Arboretum,47.63640770272295,-122.2958249287132,walking,5040,5709
Seattle Art Museum,47.60751482550527,-122.3379600261628,Washington Park Arboretum,47.63640770272295,-122.2958249287132,bicycling,1920,6272
Seattle Art Museum,47.60751482550527,-122.3379600261628,Washington Park Arboretum,47.63640770272295,-122.2958249287132,transit,2475,8525
Seattle Art Museum,47.60751482550527,-122.3379600261628,Alki Beach Park,47.58018301977956,-122.40849487681072,driving,1012,12798
Seattle Art Museum,47.60751482550527,-122.3379600261628,Alki Beach Park,47.58018301977956,-122.40849487681072,walking,4171,7808
Seattle Art Museum,47.60751482550527,-122.3379600261628,Alki Beach Park,47.58018301977956,-122.40849487681072,bicycling,2488,12163
Seattle Art Museum,47.60751482550527,-122.3379600261628,Alki Beach Park,47.58018301977956,-122.40849487681072,transit,3077,14616
Seattle Art Museum,47.60751482550527,-122.3379600261628,Gas Works Park,47.64562277252068,-122.33436095731012,driving,791,8803
Seattle Art Museum,47.60751482550527,-122.3379600261628,Gas Works Park,47.64562277252068,-122.33436095731012,walking,5297,6361
Seattle Art Museum,47.60751482550527,-122.3379600261628,Gas Works Park,47.64562277252068,-122.33436095731012,bicycling,1599,6618
Seattle Art Museum,47.60751482550527,-122.3379600261628,Gas Works Park,47.64562277252068,-122.33436095731012,transit,2478,6871
Seattle Art Museum,47.60751482550527,-122.3379600261628,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,driving,673,7063
Seattle Art Museum,47.60751482550527,-122.3379600261628,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,walking,5614,6388
Seattle Art Museum,47.60751482550527,-122.3379600261628,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,bicycling,2158,8420
Seattle Art Museum,47.60751482550527,-122.3379600261628,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,transit,2520,8582
