origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,duration_sec,distance_m
Westlake Park,47.61094901,-122.3370206,Green Lake Park,47.68018985,-122.3284285,bicycling,2207,9288
Westlake Park,47.61094901,-122.3370206,Green Lake Park,47.68018985,-122.3284285,transit,1864,10280
Westlake Park,47.61094901,-122.3370206,Seattle Chinese Garden,47.5517664,-122.352496,driving,1110,11767
Westlake Park,47.61094901,-122.3370206,Seattle Chinese Garden,47.5517664,-122.352496,walking,7697,9079
Westlake Park,47.61094901,-122.3370206,Seattle Chinese Garden,47.5517664,-122.352496,bicycling,2437,9309
Westlake Park,47.61094901,-122.3370206,Seattle Chinese Garden,47.5517664,-122.352496,transit,1948,9237
Westlake Park,47.61094901,-122.3370206,Henry Art Gallery,47.65627049,-122.3117229,driving,814,7406
Westlake Park,47.61094901,-122.3370206,Henry Art Gallery,47.65627049,-122.3117229,walking,5228,6177
Westlake Park,47.61094901,-122.3370206,Henry Art Gallery,47.65627049,-122.3117229,bicycling,1558,6476
Westlake Park,47.61094901,-122.3370206,Henry Art Gallery,47.65627049,-122.3117229,transit,1317,7941
Westlake Park,47.61094901,-122.3370206,Waterfall Garden,47.60022526,-122.3320583,driving,422,1834
Westlake Park,47.61094901,-122.3370206,Waterfall Garden,47.60022526,-122.3320583,walking,1201,1450
Westlake Park,47.61094901,-122.3370206,Waterfall Garden,47.60022526,-122.3320583,bicycling,472,1592
Westlake Park,47.61094901,-122.3370206,Waterfall Garden,47.60022526,-122.3320583,transit,453,1595
Westlake Park,47.61094901,-122.3370206,Volunteer Park Conservatory,47.63210768,-122.3157461,driving,667,5241
Westlake Park,47.61094901,-122.3370206,Volunteer Park Conservatory,47.63210768,-122.3157461,walking,3157,3384
Westlake Park,47.61094901,-122.3370206,Volunteer Park Conservatory,47.63210768,-122.3157461,bicycling,1279,3891
Westlake Park,47.61094901,-122.3370206,Volunteer Park Conservatory,47.63210768,-122.3157461,transit,1606,3900
Westlake Park,47.61094901,-122.3370206,Tilikum Place,47.61833492,-122.3474771,driving,379,1582
Westlake Park,47.61094901,-122.3370206,Tilikum Place,47.61833492,-122.3474771,walking,1022,1194
Westlake Park,47.61094901,-122.3370206,Tilikum Place,47.61833492,-122.3474771,bicycling,287,1194
Westlake Park,47.61094901,-122.3370206,Tilikum Place,47.61833492,-122.3474771,transit,725,1583
Westlake Park,47.61094901,-122.3370206,Historic Chinatown Gate,47.59843717,-122.3273775,driving,493,2091
Westlake Park,47.61094901,-122.3370206,Historic Chinatown Gate,47.59843717,-122.3273775,walking,1407,1682
Westlake Park,47.61094901,-122.3370206,Historic Chinatown Gate,47.59843717,-122.3273775,bicycling,574,1733
Westlake Park,47.61094901,-122.3370206,Historic Chinatown Gate,47.59843717,-122.3273775,transit,443,2015
Westlake Park,47.61094901,-122.3370206,Seattle Public Library - Central Library,47.60665261,-122.3321832,driving,285,1050
Westlake Park,47.61094901,-122.3370206,Seattle Public Library - Central Library,47.60665261,-122.3321832,walking,642,691
Westlake Park,47.61094901,-122.3370206,Seattle Public Library - Central Library,47.60665261,-122.3321832,bicycling,276,695
Westlake Park,47.61094901,-122.3370206,Seattle Public Library - Central Library,47.60665261,-122.3321832,transit,642,691
Westlake Park,47.61094901,-122.3370206,Frye Art Museum,47.60719048,-122.3241545,driving,472,1946
Westlake Park,47.61094901,-122.3370206,Frye Art Museum,47.60719048,-122.3241545,walking,1457,1490
Westlake Park,47.61094901,-122.3370206,Frye Art Museum,47.60719048,-122.3241545,bicycling,619,1489
Westlake Park,47.61094901,-122.3370206,Frye Art Museum,47.60719048,-122.3241545,transit,945,1560
Westlake Park,47.61094901,-122.3370206,Freeway Park,47.60930102,-122.3309046,driving,323,1457
Westlake Park,47.61094901,-122.3370206,Freeway Park,47.60930102,-122.3309046,walking,725,709
Westlake Park,47.61094901,-122.3370206,Freeway Park,47.60930102,-122.3309046,bicycling,315,837
Westlake Park,47.61094901,-122.3370206,Freeway Park,47.60930102,-122.3309046,transit,725,709
Westlake Park,47.61094901,-122.3370206,Occidental Square,47.60049434,-122.3332285,driving,429,1835
Westlake Park,47.61094901,-122.3370206,Occidental Square,47.60049434,-122.3332285,walking,1198,1451
Westlake Park,47.61094901,-122.3370206,Occidental Square,47.60049434,-122.3332285,bicycling,509,1721
Westlake Park,47.61094901,-122.3370206,Occidental Square,47.60049434,-122.3332285,transit,508,1663
Westlake Park,47.61094901,-122.3370206,Myrtle Edwards Park,47.61942317,-122.3618116,driving,527,2682
Westlake Park,47.61094901,-122.3370206,Myrtle Edwards Park,47.61942317,-122.3618116,walking,1966,2420
Westlake Park,47.61094901,-122.3370206,Myrtle Edwards Park,47.61942317,-122.3618116,bicycling,765,2651
Westlake Park,47.61094901,-122.3370206,Myrtle Edwards Park,47.61942317,-122.3618116,transit,1228,2710
Westlake Park,47.61094901,-122.3370206,International Fountain,47.62250232,-122.3520859,driving,514,2509
Westlake Park,47.61094901,-122.3370206,International Fountain,47.62250232,-122.3520859,walking,1616,1907
Westlake Park,47.61094901,-122.3370206,International Fountain,47.62250232,-122.3520859,bicycling,538,1936
Westlake Park,47.61094901,-122.3370206,International Fountain,47.62250232,-122.3520859,transit,569,1945
Westlake Park,47.61094901,-122.3370206,Hamilton Viewpoint Park,47.59327621,-122.3860307,driving,997,12281
Westlake Park,47.61094901,-122.3370206,Hamilton Viewpoint Park,47.59327621,-122.3860307,walking,3350,6501
Westlake Park,47.61094901,-122.3370206,Hamilton Viewpoint Park,47.59327621,-122.3860307,bicycling,2584,10579
Westlake Park,47.61094901,-122.3370206,Hamilton Viewpoint Park,47.59327621,-122.3860307,transit,2501,10615
Westlake Park,47.61094901,-122.3370206,World Famous Giant Shoe Museum,47.60862522,-122.3407418,driving,321,1255
Westlake Park,47.61094901,-122.3370206,World Famous Giant Shoe Museum,47.60862522,-122.3407418,walking,395,446
Westlake Park,47.61094901,-122.3370206,World Famous Giant Shoe Museum,47.60862522,-122.3407418,bicycling,295,758
Westlake Park,47.61094901,-122.3370206,World Famous Giant Shoe Museum,47.60862522,-122.3407418,transit,395,446
Westlake Park,47.61094901,-122.3370206,Coast Guard Museum Northwest,47.59064186,-122.3379202,driving,815,3756
Westlake Park,47.61094901,-122.3370206,Coast Guard Museum Northwest,47.59064186,-122.3379202,walking,2780,3397
Westlake Park,47.61094901,-122.3370206,Coast Guard Museum Northwest,47.59064186,-122.3379202,bicycling,988,3766
Westlake Park,47.61094901,-122.3370206,Coast Guard Museum Northwest,47.59064186,-122.3379202,transit,1792,3432
Westlake Park,47.61094901,-122.3370206,Museum of Illusions - Seattle,47.60962649,-122.3344392,driving,171,680
Westlake Park,47.61094901,-122.3370206,Museum of Illusions - Seattle,47.60962649,-122.3344392,walking,301,319
Westlake Park,47.61094901,-122.3370206,Museum of Illusions - Seattle,47.60962649,-122.3344392,bicycling,134,322
Westlake Park,47.61094901,-122.3370206,Museum of Illusions - Seattle,47.60962649,-122.3344392,transit,301,319
Westlake Park,47.61094901,-122.3370206,Jimi Hendrix Statue,47.61550301,-122.3207151,driving,464,1826
Westlake Park,47.61094901,-122.3370206,Jimi Hendrix Statue,47.61550301,-122.3207151,walking,1430,1458
Westlake Park,47.61094901,-122.3370206,Jimi Hendrix Statue,47.61550301,-122.3207151,bicycling,656,1545
Westlake Park,47.61094901,-122.3370206,Jimi Hendrix Statue,47.61550301,-122.3207151,transit,674,1594
Westlake Park,47.61094901,-122.3370206,Seattle Pinball Museum,47.59806291,-122.3247878,driving,550,2404
Westlake Park,47.61094901,-122.3370206,Seattle Pinball Museum,47.59806291,-122.3247878,walking,1600,1888
Westlake Park,47.61094901,-122.3370206,Seattle Pinball Museum,47.59806291,-122.3247878,bicycling,633,1943
Westlake Park,47.61094901,-122.3370206,Seattle Pinball Museum,47.59806291,-122.3247878,transit,971,2236
Westlake Park,47.61094901,-122.3370206,Black Sun by Isamu Noguchi,47.62993554,-122.3151906,driving,776,3403
Westlake Park,47.61094901,-122.3370206,Black Sun by Isamu Noguchi,47.62993554,-122.3151906,walking,3045,3241
Westlake Park,47.61094901,-122.3370206,Black Sun by Isamu Noguchi,47.62993554,-122.3151906,bicycling,1236,3612
Westlake Park,47.61094901,-122.3370206,Black Sun by Isamu Noguchi,47.62993554,-122.3151906,transit,1620,3634
Westlake Park,47.61094901,-122.3370206,Woodland Park Rose Garden,47.66576036,-122.3493411,driving,785,7280
Westlake Park,47.61094901,-122.3370206,Woodland Park Rose Garden,47.66576036,-122.3493411,walking,5789,6593
Westlake Park,47.61094901,-122.3370206,Woodland Park Rose Garden,47.66576036,-122.3493411,bicycling,1970,6687
Westlake Park,47.61094901,-122.3370206,Woodland Park Rose Garden,47.66576036,-122.3493411,transit,1773,7165
Westlake Park,47.61094901,-122.3370206,Centennial Park,47.62260778,-122.366416,driving,545,2935
Westlake Park,47.61094901,-122.3370206,Centennial Park,47.62260778,-122.366416,walking,2369,2914
Westlake Park,47.61094901,-122.3370206,Centennial Park,47.62260778,-122.366416,bicycling,758,3108
Westlake Park,47.61094901,-122.3370206,Centennial Park,47.62260778,-122.366416,transit,1637,3210
Westlake Park,47.61094901,-122.3370206,Klondike Gold Rush National Historical Park,47.59929372,-122.3317776,driving,453,1912
Westlake Park,47.61094901,-122.3370206,Klondike Gold Rush National Historical Park,47.59929372,-122.3317776,walking,1284,1552
Westlake Park,47.61094901,-122.3370206,Klondike Gold Rush National Historical Park,47.59929372,-122.3317776,bicycling,526,1791
Westlake Park,47.61094901,-122.3370206,Klondike Gold Rush National Historical Park,47.59929372,-122.3317776,transit,765,1552
Westlake Park,47.61094901,-122.3370206,Pacific Science Center,47.62003616,-122.3515684,driving,428,1955
Westlake Park,47.61094901,-122.3370206,Pacific Science Center,47.62003616,-122.3515684,walking,1387,1598
Westlake Park,47.61094901,-122.3370206,Pacific Science Center,47.62003616,-122.3515684,bicycling,462,1583
Westlake Park,47.61094901,-122.3370206,Pacific Science Center,47.62003616,-122.3515684,transit,554,1909
Westlake Park,47.61094901,-122.3370206,Museum of History & Industry (MOHAI),47.62757703,-122.3369061,driving,566,2229
Westlake Park,47.61094901,-122.3370206,Museum of History & Industry (MOHAI),47.62757703,-122.3369061,walking,1665,2019
Westlake Park,47.61094901,-122.3370206,Museum of History & Industry (MOHAI),47.62757703,-122.3369061,bicycling,602,2368
Westlake Park,47.61094901,-122.3370206,Museum of History & Industry (MOHAI),47.62757703,-122.3369061,transit,1105,2119
Westlake Park,47.61094901,-122.3370206,Beneath the Streets,47.60284107,-122.3340982,driving,379,1561
Westlake Park,47.61094901,-122.3370206,Beneath the Streets,47.60284107,-122.3340982,walking,950,1165
Westlake Park,47.61094901,-122.3370206,Beneath the Streets,47.60284107,-122.3340982,bicycling,323,1126
Westlake Park,47.61094901,-122.3370206,Beneath the Streets,47.60284107,-122.3340982,transit,567,1151
Westlake Park,47.61094901,-122.3370206,National Nordic Museum,47.66841217,-122.3925201,driving,1130,9234
Westlake Park,47.61094901,-122.3370206,National Nordic Museum,47.66841217,-122.3925201,walking,7413,8939
Westlake Park,47.61094901,-122.3370206,National Nordic Museum,47.66841217,-122.3925201,bicycling,1961,8981
Westlake Park,47.61094901,-122.3370206,National Nordic Museum,47.66841217,-122.3925201,transit,1779,9011
Westlake Park,47.61094901,-122.3370206,Original Selfie Museum | Seattle,47.60778847,-122.339793,driving,262,879
Westlake Park,47.61094901,-122.3370206,Original Selfie Museum | Seattle,47.60778847,-122.339793,walking,450,528
Westlake Park,47.61094901,-122.3370206,Original Selfie Museum | Seattle,47.60778847,-122.339793,bicycling,252,839
Westlake Park,47.61094901,-122.3370206,Original Selfie Museum | Seattle,47.60778847,-122.339793,transit,450,528
Westlake Park,47.61094901,-122.3370206,Magnolia Park,47.63449348,-122.3980615,driving,850,6565
Westlake Park,47.61094901,-122.3370206,Magnolia Park,47.63449348,-122.3980615,walking,4963,5867
Westlake Park,47.61094901,-122.3370206,Magnolia Park,47.63449348,-122.3980615,bicycling,2031,8369
Westlake Park,47.61094901,-122.3370206,Magnolia Park,47.63449348,-122.3980615,transit,1649,6393
Westlake Park,47.61094901,-122.3370206,Washington Park Arboretum,47.6364077,-122.2958249,driving,639,6716
Westlake Park,47.61094901,-122.3370206,Washington Park Arboretum,47.6364077,-122.2958249,walking,4723,5388
Westlake Park,47.61094901,-122.3370206,Washington Park Arboretum,47.6364077,-122.2958249,bicycling,1838,8067
Westlake Park,47.61094901,-122.3370206,Washington Park Arboretum,47.6364077,-122.2958249,transit,2497,5891
Westlake Park,47.61094901,-122.3370206,Alki Beach Park,47.58018302,-122.4084949,driving,1117,13242
Westlake Park,47.61094901,-122.3370206,Alki Beach Park,47.58018302,-122.4084949,walking,4553,8290
Westlake Park,47.61094901,-122.3370206,Alki Beach Park,47.58018302,-122.4084949,bicycling,2808,13106
Westlake Park,47.61094901,-122.3370206,Alki Beach Park,47.58018302,-122.4084949,transit,2655,10872
Westlake Park,47.61094901,-122.3370206,Gas Works Park,47.64562277,-122.334361,driving,808,6525
Westlake Park,47.61094901,-122.3370206,Gas Works Park,47.64562277,-122.334361,walking,4920,5936
Westlake Park,47.61094901,-122.3370206,Gas Works Park,47.64562277,-122.334361,bicycling,1355,6148
Westlake Park,47.61094901,-122.3370206,Gas Works Park,47.64562277,-122.334361,transit,2418,10990
Westlake Park,47.61094901,-122.3370206,Broadmoor Golf Club,47.6403132,-122.2915176,driving,720,6799
Westlake Park,47.61094901,-122.3370206,Broadmoor Golf Club,47.6403132,-122.2915176,walking,5298,6066
Westlake Park,47.61094901,-122.3370206,Broadmoor Golf Club,47.6403132,-122.2915176,bicycling,1764,7842
Westlake Park,47.61094901,-122.3370206,Broadmoor Golf Club,47.6403132,-122.2915176,transit,2566,6519
Westlake Park,47.61094901,-122.3370206,Luther Burbank Park,47.5911729,-122.2256759,driving,994,11264
Westlake Park,47.61094901,-122.3370206,Luther Burbank Park,47.5911729,-122.2256759,walking,8747,10374
Westlake Park,47.61094901,-122.3370206,Luther Burbank Park,47.5911729,-122.2256759,bicycling,2824,11243
Westlake Park,47.61094901,-122.3370206,Luther Burbank Park,47.5911729,-122.2256759,transit,1950,11492
Westlake Park,47.61094901,-122.3370206,Mercerdale Park,47.58102303,-122.2349369,driving,801,10934
Westlake Park,47.61094901,-122.3370206,Mercerdale Park,47.58102303,-122.2349369,walking,8566,10176
Westlake Park,47.61094901,-122.3370206,Mercerdale Park,47.58102303,-122.2349369,bicycling,2730,10836
Westlake Park,47.61094901,-122.3370206,Mercerdale Park,47.58102303,-122.2349369,transit,2138,11710
Westlake Park,47.61094901,-122.3370206,Aubrey Davis Park,47.59202799,-122.2445184,driving,738,9060
Westlake Park,47.61094901,-122.3370206,Aubrey Davis Park,47.59202799,-122.2445184,walking,7243,8531
Westlake Park,47.61094901,-122.3370206,Aubrey Davis Park,47.59202799,-122.2445184,bicycling,2325,9002
Westlake Park,47.61094901,-122.3370206,Aubrey Davis Park,47.59202799,-122.2445184,transit,2331,11825
Westlake Park,47.61094901,-122.3370206,Island Crest Park,47.55038816,-122.2236283,driving,1016,14425
Westlake Park,47.61094901,-122.3370206,Island Crest Park,47.55038816,-122.2236283,walking,11671,13685
Westlake Park,47.61094901,-122.3370206,Island Crest Park,47.55038816,-122.2236283,bicycling,3901,15177
Westlake Park,47.61094901,-122.3370206,Island Crest Park,47.55038816,-122.2236283,transit,2960,16255
Westlake Park,47.61094901,-122.3370206,Bellevue Botanical Garden,47.60914545,-122.178833,driving,1138,18738
Westlake Park,47.61094901,-122.3370206,Bellevue Botanical Garden,47.60914545,-122.178833,walking,14831,17438
Westlake Park,47.61094901,-122.3370206,Bellevue Botanical Garden,47.60914545,-122.178833,bicycling,4617,21231
Westlake Park,47.61094901,-122.3370206,Bellevue Botanical Garden,47.60914545,-122.178833,transit,3368,18991
Westlake Park,47.61094901,-122.3370206,Chism Beach Park,47.59991929,-122.2107849,driving,1154,16923
Westlake Park,47.61094901,-122.3370206,Chism Beach Park,47.59991929,-122.2107849,walking,13334,15829
Westlake Park,47.61094901,-122.3370206,Chism Beach Park,47.59991929,-122.2107849,bicycling,4098,16313
Westlake Park,47.61094901,-122.3370206,Chism Beach Park,47.59991929,-122.2107849,transit,2890,17830
Westlake Park,47.61094901,-122.3370206,Bellevue Square,47.61571654,-122.2037336,driving,1065,14957
Westlake Park,47.61094901,-122.3370206,Bellevue Square,47.61571654,-122.2037336,walking,13109,15516
Westlake Park,47.61094901,-122.3370206,Bellevue Square,47.61571654,-122.2037336,bicycling,4446,20235
Westlake Park,47.61094901,-122.3370206,Bellevue Square,47.61571654,-122.2037336,transit,1812,15955
Westlake Park,47.61094901,-122.3370206,KidsQuest Children's Museum,47.62082747,-122.1959473,driving,1010,16275
Westlake Park,47.61094901,-122.3370206,KidsQuest Children's Museum,47.62082747,-122.1959473,walking,13516,15811
Westlake Park,47.61094901,-122.3370206,KidsQuest Children's Museum,47.62082747,-122.1959473,bicycling,4263,19279
Westlake Park,47.61094901,-122.3370206,KidsQuest Children's Museum,47.62082747,-122.1959473,transit,2724,20370
Westlake Park,47.61094901,-122.3370206,Newcastle Beach Park,47.56581085,-122.1901073,driving,1170,18573
Westlake Park,47.61094901,-122.3370206,Newcastle Beach Park,47.56581085,-122.1901073,walking,14074,16858
Westlake Park,47.61094901,-122.3370206,Newcastle Beach Park,47.56581085,-122.1901073,bicycling,4176,17331
Westlake Park,47.61094901,-122.3370206,Newcastle Beach Park,47.56581085,-122.1901073,transit,2984,19481
Westlake Park,47.61094901,-122.3370206,Vasa Park Resort,47.57727261,-122.1125131,driving,1217,19653
Westlake Park,47.61094901,-122.3370206,Vasa Park Resort,47.57727261,-122.1125131,walking,17800,21097
Westlake Park,47.61094901,-122.3370206,Vasa Park Resort,47.57727261,-122.1125131,bicycling,5244,20909
Westlake Park,47.61094901,-122.3370206,Vasa Park Resort,47.57727261,-122.1125131,transit,4808,32169
Westlake Park,47.61094901,-122.3370206,Coal Creek Natural Area,47.55406111,-122.1663779,driving,1321,21057
Westlake Park,47.61094901,-122.3370206,Coal Creek Natural Area,47.55406111,-122.1663779,walking,15518,18410
Westlake Park,47.61094901,-122.3370206,Coal Creek Natural Area,47.55406111,-122.1663779,bicycling,4756,19113
Westlake Park,47.61094901,-122.3370206,Coal Creek Natural Area,47.55406111,-122.1663779,transit,4077,22357
Westlake Park,47.61094901,-122.3370206,Lumen Field,47.59505088,-122.3316719,driving,585,2484
Westlake Park,47.61094901,-122.3370206,Lumen Field,47.59505088,-122.3316719,walking,1759,2137
