dataset,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,departure_time
train,Henry Art Gallery,47.656270488379,-122.31172287699964,Northgate Station - light rail station,47.703005155662204,-122.328330294838,driving,1749580510
train,Henry Art Gallery,47.656270488379,-122.31172287699964,Northgate Station - light rail station,47.703005155662204,-122.328330294838,bicycling,1749580510
train,Henry Art Gallery,47.656270488379,-122.31172287699964,Northgate Station - light rail station,47.703005155662204,-122.328330294838,transit,1749580510
train,Henry Art Gallery,47.656270488379,-122.31172287699964,Northgate Station - light rail station,47.703005155662204,-122.328330294838,walking,1749580510
train,Lynnwood City Center Station - Light rail station,47.81563114306697,-122.29482461527935,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,driving,1749580510
train,Lynnwood City Center Station - Light rail station,47.81563114306697,-122.29482461527935,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,bicycling,1749580510
train,Lynnwood City Center Station - Light rail station,47.81563114306697,-122.29482461527935,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,transit,1749580510
train,Lynnwood City Center Station - Light rail station,47.81563114306697,-122.29482461527935,Historic Chinatown Gate,47.598437167923336,-122.3273775033157,walking,1749580510
train,T-Mobile Park,47.59146256859391,-122.33264630296841,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,driving,1749580510
train,T-Mobile Park,47.59146256859391,-122.33264630296841,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,bicycling,1749580510
train,T-Mobile Park,47.59146256859391,-122.33264630296841,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,transit,1749580510
train,T-Mobile Park,47.59146256859391,-122.33264630296841,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,walking,1749580510
train,Symphony Station - light rail station,47.607796255776215,-122.33604961270477,Seattle–Tacoma International Airport,47.448302886749694,-122.3086333658404,driving,1749580510
train,Symphony Station - light rail station,47.607796255776215,-122.33604961270477,Seattle–Tacoma International Airport,47.448302886749694,-122.3086333658404,bicycling,1749580510
train,Symphony Station - light rail station,47.607796255776215,-122.33604961270477,Seattle–Tacoma International Airport,47.448302886749694,-122.3086333658404,transit,1749580510
train,Symphony Station - light rail station,47.607796255776215,-122.33604961270477,Seattle–Tacoma International Airport,47.448302886749694,-122.3086333658404,walking,1749580510
train,Auburn Station  - train station,47.30652362815994,-122.23213787488525,King Street Station - train station,47.59768657434635,-122.32948199917803,driving,1749580510
train,Auburn Station  - train station,47.30652362815994,-122.23213787488525,King Street Station - train station,47.59768657434635,-122.32948199917803,bicycling,1749580510
train,Auburn Station  - train station,47.30652362815994,-122.23213787488525,King Street Station - train station,47.59768657434635,-122.32948199917803,transit,1749580510
train,Auburn Station  - train station,47.30652362815994,-122.23213787488525,King Street Station - train station,47.59768657434635,-122.32948199917803,walking,1749580510
train,"South Tacoma Station
 - train station",47.20384206990258,-122.48552882076079,Sonder RailSpur Apartments Pioneer Square,47.598610725936354,-122.33350489820695,driving,1749580510
train,"South Tacoma Station
 - train station",47.20384206990258,-122.48552882076079,Sonder RailSpur Apartments Pioneer Square,47.598610725936354,-122.33350489820695,bicycling,1749580510
train,"South Tacoma Station
 - train station",47.20384206990258,-122.48552882076079,Sonder RailSpur Apartments Pioneer Square,47.598610725936354,-122.33350489820695,transit,1749580510
train,"South Tacoma Station
 - train station",47.20384206990258,-122.48552882076079,Sonder RailSpur Apartments Pioneer Square,47.598610725936354,-122.33350489820695,walking,1749580510
train,Capitol Hill Station - light rail station,47.619755979512334,-122.32061042657767,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,driving,1749580510
train,Capitol Hill Station - light rail station,47.619755979512334,-122.32061042657767,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,bicycling,1749580510
train,Capitol Hill Station - light rail station,47.619755979512334,-122.32061042657767,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,transit,1749580510
train,Capitol Hill Station - light rail station,47.619755979512334,-122.32061042657767,Seattle Pinball Museum,47.598062914430656,-122.32478776955406,walking,1749580510
train,Sumner Station  - train station,47.201632595573116,-122.24457970375572,Tukwila Int'l Blvd Station - light rail station,47.46407137298934,-122.28825649055644,driving,1749580510
train,Sumner Station  - train station,47.201632595573116,-122.24457970375572,Tukwila Int'l Blvd Station - light rail station,47.46407137298934,-122.28825649055644,bicycling,1749580510
train,Sumner Station  - train station,47.201632595573116,-122.24457970375572,Tukwila Int'l Blvd Station - light rail station,47.46407137298934,-122.28825649055644,transit,1749580510
train,Sumner Station  - train station,47.201632595573116,-122.24457970375572,Tukwila Int'l Blvd Station - light rail station,47.46407137298934,-122.28825649055644,walking,1749580510
train,Gas Works Park,47.64562277252068,-122.33436095731012,Stadium District station - light rail station,47.26384536950394,-122.44897811185001,driving,1749580510
train,Gas Works Park,47.64562277252068,-122.33436095731012,Stadium District station - light rail station,47.26384536950394,-122.44897811185001,bicycling,1749580510
train,Gas Works Park,47.64562277252068,-122.33436095731012,Stadium District station - light rail station,47.26384536950394,-122.44897811185001,transit,1749580510
train,Gas Works Park,47.64562277252068,-122.33436095731012,Stadium District station - light rail station,47.26384536950394,-122.44897811185001,walking,1749580510
train,S 4th Station - light rail station,47.26130353935754,-122.44273789697527,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,driving,1749580510
train,S 4th Station - light rail station,47.26130353935754,-122.44273789697527,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,bicycling,1749580510
train,S 4th Station - light rail station,47.26130353935754,-122.44273789697527,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,transit,1749580510
train,S 4th Station - light rail station,47.26130353935754,-122.44273789697527,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,walking,1749580510
train,Roosevelt Station - light rail station,47.676085552861196,-122.31600512143781,National Nordic Museum,47.66841217081013,-122.39252014983086,driving,1749580510
train,Roosevelt Station - light rail station,47.676085552861196,-122.31600512143781,National Nordic Museum,47.66841217081013,-122.39252014983086,bicycling,1749580510
train,Roosevelt Station - light rail station,47.676085552861196,-122.31600512143781,National Nordic Museum,47.66841217081013,-122.39252014983086,transit,1749580510
train,Roosevelt Station - light rail station,47.676085552861196,-122.31600512143781,National Nordic Museum,47.66841217081013,-122.39252014983086,walking,1749580510
train,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,driving,1749580510
train,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,bicycling,1749580510
train,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,transit,1749580510
train,Museum of Illusions - Seattle,47.60962649476756,-122.33443924804578,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,walking,1749580510
train,Pioneer Square Station - light rail station,47.601933279060574,-122.33099575824787,Symphony Station - light rail station,47.607796255776215,-122.33604961270477,driving,1749580510
train,Pioneer Square Station - light rail station,47.601933279060574,-122.33099575824787,Symphony Station - light rail station,47.607796255776215,-122.33604961270477,bicycling,1749580510
train,Pioneer Square Station - light rail station,47.601933279060574,-122.33099575824787,Symphony Station - light rail station,47.607796255776215,-122.33604961270477,transit,1749580510
train,Pioneer Square Station - light rail station,47.601933279060574,-122.33099575824787,Symphony Station - light rail station,47.607796255776215,-122.33604961270477,walking,1749580510
train,"6th Ave Station - light rail station
",47.25692010442415,-122.45286364899901,Tilikum Place,47.618334921015396,-122.34747709142152,driving,1749580510
train,"6th Ave Station - light rail station
",47.25692010442415,-122.45286364899901,Tilikum Place,47.618334921015396,-122.34747709142152,bicycling,1749580510
train,"6th Ave Station - light rail station
",47.25692010442415,-122.45286364899901,Tilikum Place,47.618334921015396,-122.34747709142152,transit,1749580510
train,"6th Ave Station - light rail station
",47.25692010442415,-122.45286364899901,Tilikum Place,47.618334921015396,-122.34747709142152,walking,1749580510
train,Pike Place Market,47.60939849082073,-122.3418399195103,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776203,driving,1749580510
train,Pike Place Market,47.60939849082073,-122.3418399195103,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776203,bicycling,1749580510
train,Pike Place Market,47.60939849082073,-122.3418399195103,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776203,transit,1749580510
train,Pike Place Market,47.60939849082073,-122.3418399195103,Original Selfie Museum | Seattle,47.60778846750169,-122.33979304776203,walking,1749580510
train,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,driving,1749580510
train,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,bicycling,1749580510
train,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,transit,1749580510
train,Seattle Chinese Garden,47.55176640036533,-122.3524959672396,Broadmoor Golf Club,47.64031319564501,-122.2915176257205,walking,1749580510
train,Aubrey Davis Park,47.592027989640826,-122.2445184023096,Fremont Troll,47.65105594466806,-122.34750074191479,driving,1749580510
train,Aubrey Davis Park,47.592027989640826,-122.2445184023096,Fremont Troll,47.65105594466806,-122.34750074191479,bicycling,1749580510
train,Aubrey Davis Park,47.592027989640826,-122.2445184023096,Fremont Troll,47.65105594466806,-122.34750074191479,transit,1749580510
train,Aubrey Davis Park,47.592027989640826,-122.2445184023096,Fremont Troll,47.65105594466806,-122.34750074191479,walking,1749580510
test,Sonder RailSpur Apartments Pioneer Square,47.598610725936354,-122.33350489820695,Marymoor Village Station - suburban train line ,47.66723127240838,-122.10990989940258,driving,1749580510
test,Sonder RailSpur Apartments Pioneer Square,47.598610725936354,-122.33350489820695,Marymoor Village Station - suburban train line ,47.66723127240838,-122.10990989940258,bicycling,1749580510
test,Sonder RailSpur Apartments Pioneer Square,47.598610725936354,-122.33350489820695,Marymoor Village Station - suburban train line ,47.66723127240838,-122.10990989940258,transit,1749580510
test,Sonder RailSpur Apartments Pioneer Square,47.598610725936354,-122.33350489820695,Marymoor Village Station - suburban train line ,47.66723127240838,-122.10990989940258,walking,1749580510
test,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,Sumner Station  - train station,47.201632595573116,-122.24457970375572,driving,1749580510
test,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,Sumner Station  - train station,47.201632595573116,-122.24457970375572,bicycling,1749580510
test,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,Sumner Station  - train station,47.201632595573116,-122.24457970375572,transit,1749580510
test,Volunteer Park Conservatory,47.63210767740743,-122.31574605223666,Sumner Station  - train station,47.201632595573116,-122.24457970375572,walking,1749580510
test,SODO Station - light rail station,47.581165192600594,-122.32736238031688,Bellevue Downtown Station - light rail station,47.61522588585599,-122.1921148622084,driving,1749580510
test,SODO Station - light rail station,47.581165192600594,-122.32736238031688,Bellevue Downtown Station - light rail station,47.61522588585599,-122.1921148622084,bicycling,1749580510
